dataset_pid,dataset_pid_url,dataset_url,publication_date,dataset_version_number,dataset_version_create_time,dataverse_collection_alias,topicClassValue,topicClassVocab,topicClassVocabURI,keywordValue,keywordTermURI,keywordVocabulary,keywordVocabularyURI
doi:10.7910/DVN/WNZFAR,https://doi.org/10.7910/DVN/WNZFAR,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/WNZFAR,,DRAFT,2023-11-28T02:45:14Z,MORU,Ethical Issues,MeSH,http://id.nlm.nih.gov/mesh/D004989,Ethical Issues,,MeSH,http://id.nlm.nih.gov/mesh/D004989
doi:10.7910/DVN/WNZFAR,https://doi.org/10.7910/DVN/WNZFAR,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/WNZFAR,,DRAFT,2023-11-28T02:45:14Z,MORU,Ethical Issues,MeSH,http://id.nlm.nih.gov/mesh/D004989,Culture,,MeSH,http://id.nlm.nih.gov/mesh/D003469
doi:10.7910/DVN/WNZFAR,https://doi.org/10.7910/DVN/WNZFAR,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/WNZFAR,,DRAFT,2023-11-28T02:45:14Z,MORU,Ethical Issues,MeSH,http://id.nlm.nih.gov/mesh/D004989,Research Subject Recruitment,,MeSH,http://id.nlm.nih.gov/mesh/D018579
doi:10.7910/DVN/WY2XBI,https://doi.org/10.7910/DVN/WY2XBI,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/WY2XBI,,DRAFT,2023-09-21T03:51:31Z,MORU,Fever,MeSH,http://id.nlm.nih.gov/mesh/D005334,Fever,,MeSH,http://id.nlm.nih.gov/mesh/D005334
doi:10.7910/DVN/WY2XBI,https://doi.org/10.7910/DVN/WY2XBI,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/WY2XBI,,DRAFT,2023-09-21T03:51:31Z,MORU,Fever,MeSH,http://id.nlm.nih.gov/mesh/D005334,Respiratory Tract Infections,,MeSH,http://id.nlm.nih.gov/mesh/D012141
doi:10.7910/DVN/WY2XBI,https://doi.org/10.7910/DVN/WY2XBI,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/WY2XBI,,DRAFT,2023-09-21T03:51:31Z,MORU,Fever,MeSH,http://id.nlm.nih.gov/mesh/D005334,"Drug Resistance, Microbial",,MeSH,http://id.nlm.nih.gov/mesh/D004352
doi:10.7910/DVN/WY2XBI,https://doi.org/10.7910/DVN/WY2XBI,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/WY2XBI,,DRAFT,2023-09-21T03:51:31Z,MORU,Fever,MeSH,http://id.nlm.nih.gov/mesh/D005334,Point-of-Care Systems,,MeSH,http://id.nlm.nih.gov/mesh/D019095
doi:10.7910/DVN/WY2XBI,https://doi.org/10.7910/DVN/WY2XBI,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/WY2XBI,,DRAFT,2023-09-21T03:51:31Z,MORU,Fever,MeSH,http://id.nlm.nih.gov/mesh/D005334,Algorithms,,MeSH,http://id.nlm.nih.gov/mesh/D000465
doi:10.7910/DVN/WY2XBI,https://doi.org/10.7910/DVN/WY2XBI,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/WY2XBI,,DRAFT,2023-09-21T03:51:31Z,MORU,Fever,MeSH,http://id.nlm.nih.gov/mesh/D005334,Behavior Therapy,,MeSH,http://id.nlm.nih.gov/mesh/D001521
doi:10.7910/DVN/WY2XBI,https://doi.org/10.7910/DVN/WY2XBI,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/WY2XBI,,DRAFT,2023-09-21T03:51:31Z,MORU,Respiratory Tract Infections,MeSH,http://id.nlm.nih.gov/mesh/D012141,Fever,,MeSH,http://id.nlm.nih.gov/mesh/D005334
doi:10.7910/DVN/WY2XBI,https://doi.org/10.7910/DVN/WY2XBI,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/WY2XBI,,DRAFT,2023-09-21T03:51:31Z,MORU,Respiratory Tract Infections,MeSH,http://id.nlm.nih.gov/mesh/D012141,Respiratory Tract Infections,,MeSH,http://id.nlm.nih.gov/mesh/D012141
doi:10.7910/DVN/WY2XBI,https://doi.org/10.7910/DVN/WY2XBI,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/WY2XBI,,DRAFT,2023-09-21T03:51:31Z,MORU,Respiratory Tract Infections,MeSH,http://id.nlm.nih.gov/mesh/D012141,"Drug Resistance, Microbial",,MeSH,http://id.nlm.nih.gov/mesh/D004352
doi:10.7910/DVN/WY2XBI,https://doi.org/10.7910/DVN/WY2XBI,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/WY2XBI,,DRAFT,2023-09-21T03:51:31Z,MORU,Respiratory Tract Infections,MeSH,http://id.nlm.nih.gov/mesh/D012141,Point-of-Care Systems,,MeSH,http://id.nlm.nih.gov/mesh/D019095
doi:10.7910/DVN/WY2XBI,https://doi.org/10.7910/DVN/WY2XBI,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/WY2XBI,,DRAFT,2023-09-21T03:51:31Z,MORU,Respiratory Tract Infections,MeSH,http://id.nlm.nih.gov/mesh/D012141,Algorithms,,MeSH,http://id.nlm.nih.gov/mesh/D000465
doi:10.7910/DVN/WY2XBI,https://doi.org/10.7910/DVN/WY2XBI,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/WY2XBI,,DRAFT,2023-09-21T03:51:31Z,MORU,Respiratory Tract Infections,MeSH,http://id.nlm.nih.gov/mesh/D012141,Behavior Therapy,,MeSH,http://id.nlm.nih.gov/mesh/D001521
doi:10.7910/DVN/YDDSQU,https://doi.org/10.7910/DVN/YDDSQU,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/YDDSQU,,DRAFT,2023-07-14T06:07:22Z,MORU,Mental Health,MeSH,http://id.nlm.nih.gov/mesh/D008603,Mental Health,,MeSH,http://id.nlm.nih.gov/mesh/D008603
doi:10.7910/DVN/YDDSQU,https://doi.org/10.7910/DVN/YDDSQU,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/YDDSQU,,DRAFT,2023-07-14T06:07:22Z,MORU,Mental Health,MeSH,http://id.nlm.nih.gov/mesh/D008603,Depression,,MeSH,http://id.nlm.nih.gov/mesh/D003863
doi:10.7910/DVN/YDDSQU,https://doi.org/10.7910/DVN/YDDSQU,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/YDDSQU,,DRAFT,2023-07-14T06:07:22Z,MORU,Mental Health,MeSH,http://id.nlm.nih.gov/mesh/D008603,Transients and Migrants,,MeSH,http://id.nlm.nih.gov/mesh/D014171
doi:10.7910/DVN/YDDSQU,https://doi.org/10.7910/DVN/YDDSQU,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/YDDSQU,,DRAFT,2023-07-14T06:07:22Z,MORU,Mental Health,MeSH,http://id.nlm.nih.gov/mesh/D008603,Preventive Medicine,,MeSH,http://id.nlm.nih.gov/mesh/D011315
doi:10.7910/DVN/YE6UUZ,https://doi.org/10.7910/DVN/YE6UUZ,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/YE6UUZ,,DRAFT,2023-11-16T07:30:00Z,MORU,Malaria,MeSH,http://id.nlm.nih.gov/mesh/D008288,Microscopy,,MeSH,http://id.nlm.nih.gov/mesh/D008853
doi:10.7910/DVN/YE6UUZ,https://doi.org/10.7910/DVN/YE6UUZ,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/YE6UUZ,,DRAFT,2023-11-16T07:30:00Z,MORU,Malaria,MeSH,http://id.nlm.nih.gov/mesh/D008288,Malaria,,MeSH,http://id.nlm.nih.gov/mesh/D008288
doi:10.7910/DVN/YE6UUZ,https://doi.org/10.7910/DVN/YE6UUZ,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/YE6UUZ,,DRAFT,2023-11-16T07:30:00Z,MORU,Malaria,MeSH,http://id.nlm.nih.gov/mesh/D008288,Parasites,,MeSH,http://id.nlm.nih.gov/mesh/D010271
doi:10.7910/DVN/YGC3YU,https://doi.org/10.7910/DVN/YGC3YU,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/YGC3YU,,DRAFT,2023-10-26T04:50:00Z,MORU,COVID-19,MeSH,http://id.nlm.nih.gov/mesh/D000086382,COVID-19,,MeSH,http://id.nlm.nih.gov/mesh/D000086382
doi:10.7910/DVN/YGC3YU,https://doi.org/10.7910/DVN/YGC3YU,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/YGC3YU,,DRAFT,2023-10-26T04:50:00Z,MORU,COVID-19,MeSH,http://id.nlm.nih.gov/mesh/D000086382,"Health Knowledge, Attitudes, Practice",,MeSH,http://id.nlm.nih.gov/mesh/D007722
doi:10.7910/DVN/YGC3YU,https://doi.org/10.7910/DVN/YGC3YU,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/YGC3YU,,DRAFT,2023-10-26T04:50:00Z,MORU,COVID-19,MeSH,http://id.nlm.nih.gov/mesh/D000086382,prevention,,MeSH,http://id.nlm.nih.gov/mesh/Q000517
doi:10.7910/DVN/ZIA5QT,https://doi.org/10.7910/DVN/ZIA5QT,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ZIA5QT,,DRAFT,2023-10-24T05:15:54Z,MORU,"Seizures, Febrile",MeSH,http://id.nlm.nih.gov/mesh/D003294,pathogenicity,,MeSH,http://id.nlm.nih.gov/mesh/Q000472
doi:10.7910/DVN/ZIA5QT,https://doi.org/10.7910/DVN/ZIA5QT,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ZIA5QT,,DRAFT,2023-10-24T05:15:54Z,MORU,"Seizures, Febrile",MeSH,http://id.nlm.nih.gov/mesh/D003294,Antimicrobial Drug Resistance,,MeSH,http://id.nlm.nih.gov/mesh/D004352
doi:10.7910/DVN/ZIA5QT,https://doi.org/10.7910/DVN/ZIA5QT,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ZIA5QT,,DRAFT,2023-10-24T05:15:54Z,MORU,"Seizures, Febrile",MeSH,http://id.nlm.nih.gov/mesh/D003294,Genotype,,MeSH,http://id.nlm.nih.gov/mesh/D005838
doi:10.7910/DVN/ZIA5QT,https://doi.org/10.7910/DVN/ZIA5QT,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ZIA5QT,,DRAFT,2023-10-24T05:15:54Z,MORU,"Seizures, Febrile",MeSH,http://id.nlm.nih.gov/mesh/D003294,Phenotype,,MeSH,http://id.nlm.nih.gov/mesh/D010641
doi:10.7910/DVN/ZIA5QT,https://doi.org/10.7910/DVN/ZIA5QT,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ZIA5QT,,DRAFT,2023-10-24T05:15:54Z,MORU,"Seizures, Febrile",MeSH,http://id.nlm.nih.gov/mesh/D003294,surveillance,,MeSH,http://id.nlm.nih.gov/mesh/Q000453
doi:10.7910/DVN/ZIA5QT,https://doi.org/10.7910/DVN/ZIA5QT,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ZIA5QT,,DRAFT,2023-10-24T05:15:54Z,MORU,"Seizures, Febrile",MeSH,http://id.nlm.nih.gov/mesh/D003294,"Seizures, Febrile",,MeSH,http://id.nlm.nih.gov/mesh/D003294
doi:10.7910/DVN/ZIA5QT,https://doi.org/10.7910/DVN/ZIA5QT,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ZIA5QT,,DRAFT,2023-10-24T05:15:54Z,MORU,"Seizures, Febrile",MeSH,http://id.nlm.nih.gov/mesh/D003294,Pneumonia,,MeSH,http://id.nlm.nih.gov/mesh/D011014
doi:10.7910/DVN/ZIA5QT,https://doi.org/10.7910/DVN/ZIA5QT,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ZIA5QT,,DRAFT,2023-10-24T05:15:54Z,MORU,Pneumonia,,http://id.nlm.nih.gov/mesh/D011014,pathogenicity,,MeSH,http://id.nlm.nih.gov/mesh/Q000472
doi:10.7910/DVN/ZIA5QT,https://doi.org/10.7910/DVN/ZIA5QT,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ZIA5QT,,DRAFT,2023-10-24T05:15:54Z,MORU,Pneumonia,,http://id.nlm.nih.gov/mesh/D011014,Antimicrobial Drug Resistance,,MeSH,http://id.nlm.nih.gov/mesh/D004352
doi:10.7910/DVN/ZIA5QT,https://doi.org/10.7910/DVN/ZIA5QT,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ZIA5QT,,DRAFT,2023-10-24T05:15:54Z,MORU,Pneumonia,,http://id.nlm.nih.gov/mesh/D011014,Genotype,,MeSH,http://id.nlm.nih.gov/mesh/D005838
doi:10.7910/DVN/ZIA5QT,https://doi.org/10.7910/DVN/ZIA5QT,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ZIA5QT,,DRAFT,2023-10-24T05:15:54Z,MORU,Pneumonia,,http://id.nlm.nih.gov/mesh/D011014,Phenotype,,MeSH,http://id.nlm.nih.gov/mesh/D010641
doi:10.7910/DVN/ZIA5QT,https://doi.org/10.7910/DVN/ZIA5QT,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ZIA5QT,,DRAFT,2023-10-24T05:15:54Z,MORU,Pneumonia,,http://id.nlm.nih.gov/mesh/D011014,surveillance,,MeSH,http://id.nlm.nih.gov/mesh/Q000453
doi:10.7910/DVN/ZIA5QT,https://doi.org/10.7910/DVN/ZIA5QT,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ZIA5QT,,DRAFT,2023-10-24T05:15:54Z,MORU,Pneumonia,,http://id.nlm.nih.gov/mesh/D011014,"Seizures, Febrile",,MeSH,http://id.nlm.nih.gov/mesh/D003294
doi:10.7910/DVN/ZIA5QT,https://doi.org/10.7910/DVN/ZIA5QT,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ZIA5QT,,DRAFT,2023-10-24T05:15:54Z,MORU,Pneumonia,,http://id.nlm.nih.gov/mesh/D011014,Pneumonia,,MeSH,http://id.nlm.nih.gov/mesh/D011014
doi:10.7910/DVN/ZL33UD,https://doi.org/10.7910/DVN/ZL33UD,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ZL33UD,,DRAFT,2023-09-22T06:42:09Z,MORU,Malaria,MeSH,http://id.nlm.nih.gov/mesh/D008288,"Malaria, Falciparum",,MeSH,http://id.nlm.nih.gov/mesh/D016778
doi:10.7910/DVN/ZL33UD,https://doi.org/10.7910/DVN/ZL33UD,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ZL33UD,,DRAFT,2023-09-22T06:42:09Z,MORU,Malaria,MeSH,http://id.nlm.nih.gov/mesh/D008288,"Malaria, Vivax",,MeSH,http://id.nlm.nih.gov/mesh/D016778
doi:10.7910/DVN/ZL33UD,https://doi.org/10.7910/DVN/ZL33UD,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ZL33UD,,DRAFT,2023-09-22T06:42:09Z,MORU,Malaria,MeSH,http://id.nlm.nih.gov/mesh/D008288,Artemisinins,,MeSH,http://id.nlm.nih.gov/mesh/D037621
doi:10.7910/DVN/ZL33UD,https://doi.org/10.7910/DVN/ZL33UD,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ZL33UD,,DRAFT,2023-09-22T06:42:09Z,MORU,Malaria,MeSH,http://id.nlm.nih.gov/mesh/D008288,"Drug Therapy, Combination",,MeSH,http://id.nlm.nih.gov/mesh/D004359
doi:10.7910/DVN/ZL33UD,https://doi.org/10.7910/DVN/ZL33UD,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ZL33UD,,DRAFT,2023-09-22T06:42:09Z,MORU,Malaria,MeSH,http://id.nlm.nih.gov/mesh/D008288,Plasmodium vivax,,MeSH,http://id.nlm.nih.gov/mesh/D010966
doi:10.7910/DVN/ZL33UD,https://doi.org/10.7910/DVN/ZL33UD,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ZL33UD,,DRAFT,2023-09-22T06:42:09Z,MORU,Malaria,MeSH,http://id.nlm.nih.gov/mesh/D008288,Plasmodium falciparum,,MeSH,http://id.nlm.nih.gov/mesh/D010963
doi:10.7910/DVN/ZL33UD,https://doi.org/10.7910/DVN/ZL33UD,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ZL33UD,,DRAFT,2023-09-22T06:42:09Z,MORU,Malaria,MeSH,http://id.nlm.nih.gov/mesh/D008288,Plasmodium ovale,,MeSH,http://id.nlm.nih.gov/mesh/D041122
doi:10.7910/DVN/ZL33UD,https://doi.org/10.7910/DVN/ZL33UD,https://dataverse.harvard.edu/dataset.xhtml?persistentId=doi:10.7910/DVN/ZL33UD,,DRAFT,2023-09-22T06:42:09Z,MORU,Malaria,MeSH,http://id.nlm.nih.gov/mesh/D008288,Plasmodium malariae,,MeSH,http://id.nlm.nih.gov/mesh/D010965
