datasetPID,dataverseName,dataverseUrl,datasetPIDUrl,numberOfVersions,numberOfMajorVersions,publicationDate,latestReleaseDate,ageOfDataset(Days),ageOfLastUpdate(Days),descriptionLenth,termsExist,license,termsOfUseExists,termsOfAccessExists,relPubCount,relPubPIDCount,usedMetadataBlocks,numberOfFiles,noFileDescriptionCount,fileTagsExist,uniqueContentTypes,ingestedTabFilesCount,uningestedTabFilesCount,restrictedFilesCount
doi:10.7910/DVN/MD18JZ,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/MD18JZ,2.0,1.0,2019-08-08 17:17:05+00:00,2019-09-11 17:27:55+00:00,447.0,413.0,1413.0,True,NONE,True,False,1.0,1.0,"citation,geospatial,socialscience",3.0,3.0,True,"application/pdf,text/tab-separated-values",1.0,0.0,0.0
doi:10.7910/DVN/MDMHKN,Agricultural Science and Technology Indicators (ASTI) Dataverse,https://dataverse.harvard.edu/dataverse/asti,https://doi.org/10.7910/DVN/MDMHKN,2.0,1.0,2015-11-03 18:51:06+00:00,2015-11-16 19:30:08+00:00,1821.0,1808.0,1201.0,True,CC0,True,False,1.0,0.0,"citation,geospatial",0.0,0.0,False,NA,0.0,0.0,0.0
doi:10.7910/DVN/MDNRRV,Agricultural Science and Technology Indicators (ASTI) Dataverse,https://dataverse.harvard.edu/dataverse/asti,https://doi.org/10.7910/DVN/MDNRRV,2.0,1.0,2015-11-03 18:43:47+00:00,2015-11-16 21:10:47+00:00,1821.0,1808.0,1203.0,True,CC0,True,False,1.0,0.0,"citation,geospatial",0.0,0.0,False,NA,0.0,0.0,0.0
doi:10.7910/DVN/METGWF,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/METGWF,3.0,1.0,2017-08-30 17:52:47+00:00,2019-04-10 15:54:45+00:00,1155.0,567.0,2956.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",1.0,1.0,True,application/vnd.ms-excel,0.0,0.0,1.0
doi:10.7910/DVN/MFYVE6,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/MFYVE6,2.0,1.0,2017-08-30 19:44:09+00:00,2019-04-10 15:51:04+00:00,1155.0,567.0,1566.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",2.0,2.0,True,application/vnd.ms-excel,0.0,0.0,2.0
doi:10.7910/DVN/MHNV4D,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/MHNV4D,4.0,1.0,2017-09-11 15:52:20+00:00,2019-04-10 15:52:48+00:00,1143.0,567.0,409.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",3.0,3.0,False,"application/vnd.ms-excel,text/tab-separated-values",2.0,0.0,3.0
doi:10.7910/DVN/MKX1TU,Statistics on Public Expenditures for Economic Development (SPEED) Dataverse,https://dataverse.harvard.edu/dataverse/speed,https://doi.org/10.7910/DVN/MKX1TU,3.0,3.0,2019-12-30 21:04:23+00:00,2020-01-17 15:02:04+00:00,303.0,285.0,1462.0,True,NONE,True,False,0.0,0.0,"citation,socialscience",2.0,2.0,True,"application/pdf,application/vnd.ms-excel",0.0,0.0,0.0
doi:10.7910/DVN/MNPPJJ,Agricultural Science and Technology Indicators (ASTI) Dataverse,https://dataverse.harvard.edu/dataverse/asti,https://doi.org/10.7910/DVN/MNPPJJ,3.0,1.0,2015-11-03 18:44:57+00:00,2019-03-18 18:33:10+00:00,1821.0,590.0,1211.0,True,NONE,True,False,1.0,0.0,"citation,geospatial",0.0,0.0,False,NA,0.0,0.0,0.0
doi:10.7910/DVN/MP1KRD,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/MP1KRD,6.0,1.0,2018-08-31 14:36:34+00:00,2019-10-04 16:53:20+00:00,789.0,390.0,653.0,True,NONE,True,False,0.0,0.0,"citation,geospatial,socialscience",2.0,0.0,True,application/vnd.ms-excel,0.0,0.0,2.0
doi:10.7910/DVN/MQHCRU,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/MQHCRU,3.0,1.0,2019-10-01 21:14:42+00:00,2019-10-24 18:56:14+00:00,393.0,370.0,403.0,True,NONE,True,False,0.0,0.0,"citation,geospatial,socialscience",1.0,1.0,True,application/vnd.ms-excel,0.0,0.0,1.0
doi:10.7910/DVN/MQQLBX,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/MQQLBX,1.0,1.0,2019-10-03 17:47:56+00:00,2019-10-03 17:47:56+00:00,391.0,391.0,283.0,True,NONE,True,False,0.0,0.0,"citation,geospatial,socialscience",2.0,2.0,True,"text/plain,text/tab-separated-values",1.0,0.0,2.0
doi:10.7910/DVN/MQY7NQ,Agricultural Science and Technology Indicators (ASTI) Dataverse,https://dataverse.harvard.edu/dataverse/asti,https://doi.org/10.7910/DVN/MQY7NQ,2.0,1.0,2015-11-03 18:46:56+00:00,2015-11-16 20:54:36+00:00,1821.0,1808.0,1217.0,True,CC0,True,False,1.0,0.0,"citation,geospatial",0.0,0.0,False,NA,0.0,0.0,0.0
doi:10.7910/DVN/MSIMRE,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/MSIMRE,2.0,1.0,2019-07-12 13:42:52+00:00,2019-07-12 13:45:49+00:00,474.0,474.0,1433.0,True,NONE,True,False,0.0,0.0,"citation,geospatial,socialscience",15.0,15.0,True,application/pdf,0.0,0.0,0.0
doi:10.7910/DVN/MSZ8U1,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/MSZ8U1,4.0,1.0,2017-08-30 17:42:53+00:00,2019-04-10 15:51:32+00:00,1155.0,567.0,1019.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",8.0,8.0,True,"application/octet-stream,application/vnd.ms-excel,application/vnd.openxmlformats-officedocument.wordprocessingml.document",0.0,0.0,8.0
doi:10.7910/DVN/MT5MKY,Agricultural Science and Technology Indicators (ASTI) Dataverse,https://dataverse.harvard.edu/dataverse/asti,https://doi.org/10.7910/DVN/MT5MKY,2.0,1.0,2015-11-03 18:50:44+00:00,2015-11-16 19:54:47+00:00,1821.0,1808.0,1213.0,True,CC0,True,False,1.0,0.0,"citation,geospatial",0.0,0.0,False,NA,0.0,0.0,0.0
doi:10.7910/DVN/MUOX19,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/MUOX19,6.0,2.0,2015-09-22 14:41:40+00:00,2016-07-29 16:20:04+00:00,1863.0,1552.0,854.0,True,CC0,True,False,1.0,0.0,"citation,socialscience",7.0,0.0,True,"application/pdf,application/vnd.ms-excel",0.0,0.0,0.0
doi:10.7910/DVN/MXMI8V,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/MXMI8V,5.0,1.0,2017-10-13 21:09:06+00:00,2019-04-10 15:58:04+00:00,1111.0,567.0,447.0,True,CC0,True,False,0.0,0.0,"citation,geospatial",1.0,1.0,False,text/tab-separated-values,1.0,0.0,1.0
doi:10.7910/DVN/MY0ATH,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/MY0ATH,4.0,1.0,2017-08-30 19:53:44+00:00,2019-04-10 15:55:21+00:00,1155.0,567.0,494.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",3.0,0.0,True,application/vnd.ms-excel,0.0,0.0,3.0
doi:10.7910/DVN/MYABWR,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/MYABWR,1.0,1.0,2019-08-08 23:29:09+00:00,2019-08-08 23:29:09+00:00,447.0,447.0,985.0,True,NONE,True,False,1.0,0.0,"citation,geospatial,socialscience",3.0,3.0,True,"application/pdf,text/tab-separated-values",1.0,0.0,0.0
doi:10.7910/DVN/MZLXVQ,IFPRI HarvestChoice Dataverse,https://dataverse.harvard.edu/dataverse/harvestchoice,https://doi.org/10.7910/DVN/MZLXVQ,5.0,1.0,2016-02-02 22:13:41+00:00,2017-02-22 01:29:07+00:00,1730.0,1345.0,1346.0,True,CC0,True,False,0.0,0.0,citation,5.0,0.0,False,"application/pdf,text/x-fixed-field",0.0,0.0,0.0
doi:10.7910/DVN/NIEVLU,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/NIEVLU,1.0,1.0,2020-07-14 19:23:48+00:00,2020-07-14 19:23:48+00:00,106.0,106.0,3112.0,True,NONE,True,False,1.0,1.0,"citation,geospatial,socialscience",4.0,4.0,True,"application/pdf,text/tab-separated-values",1.0,0.0,0.0
doi:10.7910/DVN/NKH8JU,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/NKH8JU,1.0,1.0,2019-08-08 23:28:42+00:00,2019-08-08 23:28:42+00:00,447.0,447.0,992.0,True,NONE,True,False,1.0,0.0,"citation,geospatial,socialscience",3.0,3.0,True,"application/pdf,text/tab-separated-values",1.0,0.0,0.0
doi:10.7910/DVN/NKH9SW,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/NKH9SW,1.0,1.0,2020-05-29 02:59:30+00:00,2020-05-29 02:59:30+00:00,153.0,153.0,3575.0,True,NONE,True,False,2.0,2.0,"citation,geospatial,socialscience",4.0,4.0,True,"application/pdf,text/tab-separated-values",1.0,0.0,0.0
doi:10.7910/DVN/NLT2MO,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/NLT2MO,2.0,1.0,2020-01-24 15:53:22+00:00,2020-01-28 18:58:55+00:00,278.0,274.0,486.0,True,NONE,True,False,8.0,8.0,"citation,geospatial,socialscience",39.0,39.0,True,"application/pdf,text/tab-separated-values",37.0,0.0,0.0
doi:10.7910/DVN/NMPREE,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/NMPREE,9.0,8.0,2012-02-12 00:00:00+00:00,2018-06-25 17:50:32+00:00,3182.0,856.0,1655.0,True,NONE,True,False,1.0,0.0,"citation,geospatial",210.0,0.0,True,"application/pdf,application/vnd.ms-excel,application/zip,text/tab-separated-values",152.0,0.0,2.0
doi:10.7910/DVN/NRDIL1,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/NRDIL1,5.0,4.0,2012-02-12 00:00:00+00:00,2015-11-20 19:38:17+00:00,3182.0,1804.0,956.0,True,NONE,True,False,1.0,0.0,"citation,geospatial",3.0,0.0,True,"application/pdf,application/vnd.ms-excel,application/zip",0.0,0.0,0.0
doi:10.7910/DVN/NTDRKB,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/NTDRKB,1.0,1.0,2019-05-30 18:46:42+00:00,2019-05-30 18:46:42+00:00,517.0,517.0,405.0,True,NONE,True,False,1.0,1.0,"citation,geospatial,socialscience",0.0,0.0,False,NA,0.0,0.0,0.0
doi:10.7910/DVN/NWVO32,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/NWVO32,1.0,1.0,2019-08-08 17:17:25+00:00,2019-08-08 17:17:25+00:00,447.0,447.0,1414.0,True,NONE,True,False,1.0,0.0,"citation,geospatial,socialscience",3.0,3.0,True,"application/pdf,text/tab-separated-values",1.0,0.0,0.0
doi:10.7910/DVN/NXKLZJ,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/NXKLZJ,1.0,1.0,2020-09-30 14:10:46+00:00,2020-09-30 14:10:46+00:00,28.0,28.0,1251.0,True,NONE,True,False,0.0,0.0,"citation,geospatial,socialscience",157.0,157.0,True,"application/pdf,application/vnd.ms-excel,text/tab-separated-values",148.0,0.0,0.0
doi:10.7910/DVN/NYGRFT,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/NYGRFT,2.0,2.0,2011-03-11 00:00:00+00:00,2016-04-19 19:58:48+00:00,3520.0,1653.0,1274.0,True,NONE,True,False,2.0,0.0,"citation,geospatial",96.0,0.0,True,"application/pdf,application/zip,text/tab-separated-values",86.0,0.0,0.0
doi:10.7910/DVN/NZW56Q,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/NZW56Q,1.0,1.0,2020-08-17 18:55:12+00:00,2020-08-17 18:55:12+00:00,72.0,72.0,714.0,True,NONE,True,False,2.0,2.0,"citation,geospatial,socialscience",3.0,3.0,True,"application/pdf,application/vnd.ms-excel",0.0,0.0,0.0
doi:10.7910/DVN/ODARXH,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/ODARXH,2.0,1.0,2016-11-09 22:06:10+00:00,2016-11-14 18:57:47+00:00,1449.0,1444.0,1741.0,True,NONE,True,False,8.0,0.0,"citation,geospatial,socialscience",98.0,94.0,True,"application/pdf,text/tab-separated-values",88.0,0.0,0.0
doi:10.7910/DVN/OFB6QR,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/OFB6QR,3.0,1.0,2008-12-18 00:00:00+00:00,2020-02-25 19:06:25+00:00,4333.0,246.0,713.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",3.0,0.0,True,"application/pdf,application/vnd.ms-excel",0.0,0.0,0.0
doi:10.7910/DVN/OGNMYM,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/OGNMYM,1.0,1.0,2020-03-20 17:19:18+00:00,2020-03-20 17:19:18+00:00,222.0,222.0,3248.0,True,NONE,True,False,1.0,1.0,"citation,geospatial,socialscience",5.0,5.0,True,"application/pdf,text/tab-separated-values",1.0,0.0,0.0
doi:10.7910/DVN/OHIOYR,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/OHIOYR,2.0,1.0,2019-02-06 18:11:15+00:00,2019-07-08 13:46:41+00:00,630.0,478.0,1814.0,True,NONE,True,False,2.0,2.0,"citation,geospatial,socialscience",5.0,5.0,True,"application/pdf,application/vnd.ms-excel,text/tab-separated-values",1.0,0.0,0.0
doi:10.7910/DVN/OIPTG3,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/OIPTG3,4.0,1.0,2017-08-30 15:33:45+00:00,2019-04-10 15:53:25+00:00,1155.0,567.0,1142.0,True,NONE,True,False,0.0,0.0,"citation,geospatial,socialscience",2.0,2.0,False,text/tab-separated-values,2.0,0.0,2.0
doi:10.7910/DVN/OLYELW,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/OLYELW,1.0,1.0,2020-05-07 18:57:52+00:00,2020-05-07 18:57:52+00:00,174.0,174.0,1594.0,True,NONE,True,False,1.0,1.0,"citation,geospatial,socialscience",20.0,20.0,False,"application/pdf,application/vnd.ms-excel,text/tab-separated-values",18.0,0.0,0.0
doi:10.7910/DVN/ONVACP,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/ONVACP,1.0,1.0,2020-06-17 19:08:29+00:00,2020-06-17 19:08:29+00:00,133.0,133.0,2556.0,True,NONE,True,False,1.0,1.0,"citation,geospatial,socialscience",4.0,4.0,True,"application/pdf,text/tab-separated-values",1.0,0.0,0.0
doi:10.7910/DVN/OOQVF5,Agricultural Science and Technology Indicators (ASTI) Dataverse,https://dataverse.harvard.edu/dataverse/asti,https://doi.org/10.7910/DVN/OOQVF5,2.0,1.0,2015-11-03 18:50:51+00:00,2015-11-16 19:48:20+00:00,1821.0,1808.0,1211.0,True,CC0,True,False,1.0,0.0,"citation,geospatial",0.0,0.0,False,NA,0.0,0.0,0.0
doi:10.7910/DVN/OQJSOT,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/OQJSOT,4.0,1.0,2018-01-23 19:27:47+00:00,2019-04-26 19:52:25+00:00,1009.0,551.0,179.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",0.0,0.0,False,NA,0.0,0.0,0.0
doi:10.7910/DVN/OR6MHT,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/OR6MHT,6.0,4.0,2013-04-24 00:00:00+00:00,2016-07-29 16:28:24+00:00,2745.0,1552.0,706.0,True,NONE,True,False,0.0,0.0,"citation,geospatial,socialscience",98.0,0.0,True,"application/pdf,application/vnd.ms-excel,application/x-stata,application/zip,text/tab-separated-values",88.0,1.0,0.0
doi:10.7910/DVN/OTOBEJ,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/OTOBEJ,1.0,1.0,2020-09-30 14:11:41+00:00,2020-09-30 14:11:41+00:00,28.0,28.0,2320.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",138.0,138.0,True,"application/pdf,application/vnd.ms-excel,text/tab-separated-values",130.0,0.0,0.0
doi:10.7910/DVN/OWOETW,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/OWOETW,1.0,1.0,2018-10-18 12:36:21+00:00,2018-10-18 12:36:21+00:00,741.0,741.0,1891.0,True,NONE,True,False,0.0,0.0,"citation,geospatial,socialscience",6.0,6.0,True,"application/vnd.openxmlformats-officedocument.wordprocessingml.document,text/tab-separated-values",1.0,0.0,0.0
doi:10.7910/DVN/OZKNYL,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/OZKNYL,3.0,1.0,2017-09-26 19:47:08+00:00,2019-04-10 15:54:17+00:00,1128.0,567.0,1862.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",0.0,0.0,False,NA,0.0,0.0,0.0
doi:10.7910/DVN/P0XYMN,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/P0XYMN,1.0,1.0,2019-05-30 19:07:12+00:00,2019-05-30 19:07:12+00:00,517.0,517.0,403.0,True,NONE,True,False,1.0,1.0,"citation,geospatial,socialscience",0.0,0.0,False,NA,0.0,0.0,0.0
doi:10.7910/DVN/PA1CPJ,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/PA1CPJ,2.0,1.0,2019-10-04 14:53:06+00:00,2019-10-04 15:05:15+00:00,390.0,390.0,925.0,True,NONE,True,False,1.0,1.0,"citation,geospatial,socialscience",1.0,1.0,True,application/vnd.ms-excel,0.0,0.0,1.0
doi:10.7910/DVN/PALCAR,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/PALCAR,3.0,1.0,2008-12-18 00:00:00+00:00,2020-02-25 17:32:10+00:00,4333.0,246.0,606.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",3.0,0.0,True,"application/pdf,application/vnd.ms-excel",0.0,0.0,0.0
doi:10.7910/DVN/PCJ4PF,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/PCJ4PF,4.0,1.0,2008-12-18 00:00:00+00:00,2020-02-25 19:09:18+00:00,4333.0,246.0,1292.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",3.0,0.0,True,"application/pdf,application/vnd.ms-excel",0.0,0.0,0.0
doi:10.7910/DVN/PH2CCG,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/PH2CCG,5.0,3.0,2012-02-14 00:00:00+00:00,2015-11-19 21:46:39+00:00,3180.0,1805.0,612.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",3.0,0.0,True,"application/pdf,application/vnd.ms-excel,application/zip",0.0,0.0,0.0
doi:10.7910/DVN/PJDGTJ,Global Food Policy Report,https://dataverse.harvard.edu/dataverse/GFPR,https://doi.org/10.7910/DVN/PJDGTJ,1.0,1.0,2020-04-06 11:54:44+00:00,2020-04-06 11:54:44+00:00,205.0,205.0,2146.0,True,NONE,True,False,1.0,1.0,"citation,geospatial",2.0,2.0,True,"application/pdf,application/vnd.ms-excel",0.0,0.0,0.0
doi:10.7910/DVN/PPUL2W,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/PPUL2W,6.0,2.0,2015-12-21 16:28:30+00:00,2019-11-22 17:53:18+00:00,1773.0,341.0,1774.0,True,NONE,True,False,0.0,0.0,"citation,geospatial,socialscience",59.0,12.0,True,"application/pdf,text/tab-separated-values",49.0,0.0,59.0
doi:10.7910/DVN/PPXXD9,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/PPXXD9,1.0,1.0,2018-01-18 15:43:32+00:00,2018-01-18 15:43:32+00:00,1014.0,1014.0,910.0,True,NONE,True,False,0.0,0.0,"citation,geospatial,socialscience",2.0,0.0,True,"application/pdf,application/vnd.ms-excel",0.0,0.0,0.0
doi:10.7910/DVN/PRFF8V,IFPRI HarvestChoice Dataverse,https://dataverse.harvard.edu/dataverse/harvestchoice,https://doi.org/10.7910/DVN/PRFF8V,11.0,4.0,2019-01-05 01:47:40+00:00,2020-07-16 02:22:22+00:00,663.0,105.0,688.0,True,NONE,True,False,1.0,1.0,"citation,geospatial",16.0,16.0,False,"application/zip,text/plain",0.0,0.0,0.0
doi:10.7910/DVN/PSVRUN,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/PSVRUN,1.0,1.0,2019-12-02 17:03:44+00:00,2019-12-02 17:03:44+00:00,331.0,331.0,539.0,True,CC0,True,False,1.0,0.0,"citation,geospatial,socialscience",2.0,2.0,True,"application/pdf,text/tab-separated-values",1.0,0.0,2.0
doi:10.7910/DVN/PTKJ1J,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/PTKJ1J,4.0,1.0,2017-02-27 00:17:49+00:00,2017-11-28 17:29:56+00:00,1340.0,1065.0,1801.0,True,NONE,True,False,0.0,0.0,"citation,geospatial,socialscience",18.0,18.0,True,"application/pdf,text/tab-separated-values",16.0,0.0,0.0
doi:10.7910/DVN/PUK1P7,IFPRI HarvestChoice Dataverse,https://dataverse.harvard.edu/dataverse/harvestchoice,https://doi.org/10.7910/DVN/PUK1P7,5.0,3.0,2017-09-27 19:15:58+00:00,2017-11-28 17:36:13+00:00,1127.0,1065.0,1275.0,True,CC0,True,False,2.0,2.0,citation,23.0,23.0,False,"application/pdf,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,application/x-stata,application/zipped-shapefile,text/tab-separated-values",4.0,12.0,0.0
doi:10.7910/DVN/PYLIY4,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/PYLIY4,1.0,1.0,2020-06-17 16:30:40+00:00,2020-06-17 16:30:40+00:00,133.0,133.0,3407.0,True,NONE,True,False,2.0,2.0,"citation,geospatial,socialscience",12.0,12.0,True,"application/pdf,text/tab-separated-values",5.0,0.0,0.0
doi:10.7910/DVN/PYQVUB,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/PYQVUB,1.0,1.0,2018-11-28 15:01:51+00:00,2018-11-28 15:01:51+00:00,700.0,700.0,814.0,True,NONE,True,False,0.0,0.0,"citation,geospatial,socialscience",19.0,19.0,True,"application/pdf,application/vnd.ms-excel,text/tab-separated-values",16.0,0.0,0.0
doi:10.7910/DVN/Q4UVFM,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/Q4UVFM,1.0,1.0,2020-08-14 13:48:22+00:00,2020-08-14 13:48:22+00:00,75.0,75.0,3389.0,True,NONE,True,False,2.0,2.0,"citation,geospatial,socialscience",7.0,7.0,True,"application/pdf,text/tab-separated-values",2.0,0.0,0.0
doi:10.7910/DVN/QC5MNB,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/QC5MNB,4.0,1.0,2018-01-23 19:57:17+00:00,2019-04-26 21:19:16+00:00,1009.0,551.0,146.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",0.0,0.0,False,NA,0.0,0.0,0.0
doi:10.7910/DVN/QGV5QC,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/QGV5QC,4.0,1.0,2018-01-23 19:50:20+00:00,2019-04-26 20:36:29+00:00,1009.0,551.0,138.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",0.0,0.0,False,NA,0.0,0.0,0.0
doi:10.7910/DVN/QIUHRO,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/QIUHRO,3.0,2.0,2016-08-16 15:04:32+00:00,2019-01-18 18:45:31+00:00,1534.0,649.0,1042.0,True,NONE,True,False,4.0,0.0,"citation,geospatial,socialscience",38.0,0.0,True,"application/pdf,text/tab-separated-values",33.0,0.0,0.0
doi:10.7910/DVN/QLA5KE,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/QLA5KE,1.0,1.0,2020-07-14 19:24:52+00:00,2020-07-14 19:24:52+00:00,106.0,106.0,3084.0,True,NONE,True,False,1.0,1.0,"citation,geospatial,socialscience",4.0,4.0,True,"application/pdf,text/tab-separated-values",1.0,0.0,0.0
doi:10.7910/DVN/QLNNBW,Agricultural Science and Technology Indicators (ASTI) Dataverse,https://dataverse.harvard.edu/dataverse/asti,https://doi.org/10.7910/DVN/QLNNBW,3.0,1.0,2015-11-03 18:44:53+00:00,2018-11-16 20:46:43+00:00,1821.0,712.0,1209.0,True,NONE,True,False,1.0,0.0,"citation,geospatial",0.0,0.0,False,NA,0.0,0.0,0.0
doi:10.7910/DVN/QPBCQB,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/QPBCQB,1.0,1.0,2020-09-30 14:12:38+00:00,2020-09-30 14:12:38+00:00,28.0,28.0,839.0,True,NONE,True,False,0.0,0.0,"citation,geospatial,socialscience",140.0,140.0,True,"application/pdf,application/vnd.ms-excel,text/tab-separated-values",132.0,0.0,0.0
doi:10.7910/DVN/QSLBJJ,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/QSLBJJ,1.0,1.0,2019-05-30 13:00:43+00:00,2019-05-30 13:00:43+00:00,517.0,517.0,407.0,True,NONE,True,False,1.0,1.0,"citation,geospatial,socialscience",0.0,0.0,False,NA,0.0,0.0,0.0
doi:10.7910/DVN/QSQSKS,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/QSQSKS,1.0,1.0,2008-12-18 00:00:00+00:00,2008-12-18 00:00:00+00:00,4333.0,4333.0,753.0,True,NONE,True,False,0.0,0.0,citation,42.0,0.0,True,"application/pdf,application/zip,text/tab-separated-values",34.0,0.0,0.0
