persistent_id,persistentUrl,dataverse_name,dataverse_alias,publication_date
hdl:1902.29/CD-0219,https://hdl.handle.net/1902.29/CD-0219,CD/DVD-ROM Collection Dataverse,cd-dvds,2007-11-30T00:00:00Z
hdl:1902.29/C-199010,https://hdl.handle.net/1902.29/C-199010,1970 U.S. Census Data Dataverse,census,2007-11-30T00:00:00Z
hdl:1902.29/C-19,https://hdl.handle.net/1902.29/C-19,1970 U.S. Census Data Dataverse,census,2007-11-30T00:00:00Z
hdl:1902.29/C-37,https://hdl.handle.net/1902.29/C-37,1970 U.S. Census Data Dataverse,census,2007-11-30T00:00:00Z
hdl:1902.29/C-35,https://hdl.handle.net/1902.29/C-35,1970 U.S. Census Data Dataverse,census,2007-11-30T00:00:00Z
hdl:1902.29/C-36,https://hdl.handle.net/1902.29/C-36,1970 U.S. Census Data Dataverse,census,2007-11-30T00:00:00Z
hdl:1902.29/D-20178,https://hdl.handle.net/1902.29/D-20178,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-20179,https://hdl.handle.net/1902.29/D-20179,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-20283,https://hdl.handle.net/1902.29/D-20283,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30505,https://hdl.handle.net/1902.29/D-30505,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30506,https://hdl.handle.net/1902.29/D-30506,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-20293,https://hdl.handle.net/1902.29/D-20293,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30585,https://hdl.handle.net/1902.29/D-30585,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-20294,https://hdl.handle.net/1902.29/D-20294,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30349,https://hdl.handle.net/1902.29/D-30349,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30658,https://hdl.handle.net/1902.29/D-30658,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30657,https://hdl.handle.net/1902.29/D-30657,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30706,https://hdl.handle.net/1902.29/D-30706,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30707,https://hdl.handle.net/1902.29/D-30707,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30705,https://hdl.handle.net/1902.29/D-30705,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30722,https://hdl.handle.net/1902.29/D-30722,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30721,https://hdl.handle.net/1902.29/D-30721,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30723,https://hdl.handle.net/1902.29/D-30723,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30779,https://hdl.handle.net/1902.29/D-30779,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30780,https://hdl.handle.net/1902.29/D-30780,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30778,https://hdl.handle.net/1902.29/D-30778,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30801,https://hdl.handle.net/1902.29/D-30801,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30803,https://hdl.handle.net/1902.29/D-30803,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30802,https://hdl.handle.net/1902.29/D-30802,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30462,https://hdl.handle.net/1902.29/D-30462,Carolina Poll Dataverse,carolinapoll,2007-11-30T00:00:00Z
hdl:1902.29/D-30455,https://hdl.handle.net/1902.29/D-30455,Carolina Poll Dataverse,carolinapoll,2007-11-30T00:00:00Z
hdl:1902.29/D-30454,https://hdl.handle.net/1902.29/D-30454,Carolina Poll Dataverse,carolinapoll,2007-11-30T00:00:00Z
hdl:1902.29/D-30484,https://hdl.handle.net/1902.29/D-30484,Carolina Poll Dataverse,carolinapoll,2007-11-30T00:00:00Z
hdl:1902.29/D-30485,https://hdl.handle.net/1902.29/D-30485,Carolina Poll Dataverse,carolinapoll,2007-11-30T00:00:00Z
hdl:1902.29/D-30616,https://hdl.handle.net/1902.29/D-30616,Carolina Poll Dataverse,carolinapoll,2007-11-30T00:00:00Z
hdl:1902.29/D-19909,https://hdl.handle.net/1902.29/D-19909,Carolina Poll Dataverse,carolinapoll,2007-11-30T00:00:00Z
hdl:1902.29/D-30453,https://hdl.handle.net/1902.29/D-30453,Carolina Poll Dataverse,carolinapoll,2007-11-30T00:00:00Z
hdl:1902.29/CD-0092,https://hdl.handle.net/1902.29/CD-0092,CD/DVD-ROM Collection Dataverse,cd-dvds,2007-11-30T00:00:00Z
hdl:1902.29/CD-0011,https://hdl.handle.net/1902.29/CD-0011,CD/DVD-ROM Collection Dataverse,cd-dvds,2007-11-30T00:00:00Z
hdl:1902.29/CD-0009,https://hdl.handle.net/1902.29/CD-0009,CD/DVD-ROM Collection Dataverse,cd-dvds,2007-11-30T00:00:00Z
hdl:1902.29/CD-0111,https://hdl.handle.net/1902.29/CD-0111,CD/DVD-ROM Collection Dataverse,cd-dvds,2007-11-30T00:00:00Z
hdl:1902.29/CD-0112,https://hdl.handle.net/1902.29/CD-0112,CD/DVD-ROM Collection Dataverse,cd-dvds,2007-11-30T00:00:00Z
hdl:1902.29/CD-0041,https://hdl.handle.net/1902.29/CD-0041,CD/DVD-ROM Collection Dataverse,cd-dvds,2007-11-30T00:00:00Z
hdl:1902.29/CD-0040,https://hdl.handle.net/1902.29/CD-0040,CD/DVD-ROM Collection Dataverse,cd-dvds,2007-11-30T00:00:00Z
hdl:1902.29/CD-0126,https://hdl.handle.net/1902.29/CD-0126,CD/DVD-ROM Collection Dataverse,cd-dvds,2007-11-30T00:00:00Z
hdl:1902.29/CD-0125,https://hdl.handle.net/1902.29/CD-0125,CD/DVD-ROM Collection Dataverse,cd-dvds,2007-11-30T00:00:00Z
hdl:1902.29/CD-0128,https://hdl.handle.net/1902.29/CD-0128,CD/DVD-ROM Collection Dataverse,cd-dvds,2007-11-30T00:00:00Z
hdl:1902.29/CD-0066,https://hdl.handle.net/1902.29/CD-0066,CD/DVD-ROM Collection Dataverse,cd-dvds,2007-11-30T00:00:00Z
hdl:1902.29/CD-0161,https://hdl.handle.net/1902.29/CD-0161,CD/DVD-ROM Collection Dataverse,cd-dvds,2007-11-30T00:00:00Z
hdl:1902.29/CD-0160,https://hdl.handle.net/1902.29/CD-0160,CD/DVD-ROM Collection Dataverse,cd-dvds,2007-11-30T00:00:00Z
hdl:1902.29/CD-0159,https://hdl.handle.net/1902.29/CD-0159,CD/DVD-ROM Collection Dataverse,cd-dvds,2007-11-30T00:00:00Z
hdl:1902.29/CD-0158,https://hdl.handle.net/1902.29/CD-0158,CD/DVD-ROM Collection Dataverse,cd-dvds,2007-11-30T00:00:00Z
hdl:1902.29/CD-0206,https://hdl.handle.net/1902.29/CD-0206,CD/DVD-ROM Collection Dataverse,cd-dvds,2007-11-30T00:00:00Z
hdl:1902.29/CD-0203,https://hdl.handle.net/1902.29/CD-0203,CD/DVD-ROM Collection Dataverse,cd-dvds,2007-11-30T00:00:00Z
hdl:1902.29/CD-0204,https://hdl.handle.net/1902.29/CD-0204,CD/DVD-ROM Collection Dataverse,cd-dvds,2007-11-30T00:00:00Z
hdl:1902.29/CD-0205,https://hdl.handle.net/1902.29/CD-0205,CD/DVD-ROM Collection Dataverse,cd-dvds,2007-11-30T00:00:00Z
hdl:1902.29/C-119,https://hdl.handle.net/1902.29/C-119,1970 U.S. Census Data Dataverse,census,2007-11-30T00:00:00Z
hdl:1902.29/C-118,https://hdl.handle.net/1902.29/C-118,1970 U.S. Census Data Dataverse,census,2007-11-30T00:00:00Z
hdl:1902.29/D-20258,https://hdl.handle.net/1902.29/D-20258,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30373,https://hdl.handle.net/1902.29/D-30373,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30374,https://hdl.handle.net/1902.29/D-30374,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-20269,https://hdl.handle.net/1902.29/D-20269,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-20282,https://hdl.handle.net/1902.29/D-20282,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30504,https://hdl.handle.net/1902.29/D-30504,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30612,https://hdl.handle.net/1902.29/D-30612,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30343,https://hdl.handle.net/1902.29/D-30343,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30665,https://hdl.handle.net/1902.29/D-30665,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30666,https://hdl.handle.net/1902.29/D-30666,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30679,https://hdl.handle.net/1902.29/D-30679,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30678,https://hdl.handle.net/1902.29/D-30678,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30700,https://hdl.handle.net/1902.29/D-30700,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30694,https://hdl.handle.net/1902.29/D-30694,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30695,https://hdl.handle.net/1902.29/D-30695,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30775,https://hdl.handle.net/1902.29/D-30775,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30776,https://hdl.handle.net/1902.29/D-30776,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30759,https://hdl.handle.net/1902.29/D-30759,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30794,https://hdl.handle.net/1902.29/D-30794,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30793,https://hdl.handle.net/1902.29/D-30793,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30797,https://hdl.handle.net/1902.29/D-30797,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30463,https://hdl.handle.net/1902.29/D-30463,Carolina Poll Dataverse,carolinapoll,2007-11-30T00:00:00Z
hdl:1902.29/D-30461,https://hdl.handle.net/1902.29/D-30461,Carolina Poll Dataverse,carolinapoll,2007-11-30T00:00:00Z
hdl:1902.29/D-30456,https://hdl.handle.net/1902.29/D-30456,Carolina Poll Dataverse,carolinapoll,2007-11-30T00:00:00Z
hdl:1902.29/D-30477,https://hdl.handle.net/1902.29/D-30477,Carolina Poll Dataverse,carolinapoll,2007-11-30T00:00:00Z
hdl:1902.29/D-30478,https://hdl.handle.net/1902.29/D-30478,Carolina Poll Dataverse,carolinapoll,2007-11-30T00:00:00Z
hdl:1902.29/D-30479,https://hdl.handle.net/1902.29/D-30479,Carolina Poll Dataverse,carolinapoll,2007-11-30T00:00:00Z
hdl:1902.29/D-33439,https://hdl.handle.net/1902.29/D-33439,Carolina Poll Dataverse,carolinapoll,2007-11-30T00:00:00Z
hdl:1902.29/D-31623,https://hdl.handle.net/1902.29/D-31623,Carolina Poll Dataverse,carolinapoll,2007-11-30T00:00:00Z
hdl:1902.29/D-33438,https://hdl.handle.net/1902.29/D-33438,Carolina Poll Dataverse,carolinapoll,2007-11-30T00:00:00Z
hdl:1902.29/DVD-0004,https://hdl.handle.net/1902.29/DVD-0004,CD/DVD-ROM Collection Dataverse,cd-dvds,2007-11-30T00:00:00Z
hdl:1902.29/DVD-0003,https://hdl.handle.net/1902.29/DVD-0003,CD/DVD-ROM Collection Dataverse,cd-dvds,2007-11-30T00:00:00Z
hdl:1902.29/CD-0054,https://hdl.handle.net/1902.29/CD-0054,CD/DVD-ROM Collection Dataverse,cd-dvds,2007-11-30T00:00:00Z
hdl:1902.29/CD-0052,https://hdl.handle.net/1902.29/CD-0052,CD/DVD-ROM Collection Dataverse,cd-dvds,2007-11-30T00:00:00Z
hdl:1902.29/CD-0079,https://hdl.handle.net/1902.29/CD-0079,CD/DVD-ROM Collection Dataverse,cd-dvds,2007-11-30T00:00:00Z
hdl:1902.29/CD-0217,https://hdl.handle.net/1902.29/CD-0217,CD/DVD-ROM Collection Dataverse,cd-dvds,2007-11-30T00:00:00Z
hdl:1902.29/CD-0216,https://hdl.handle.net/1902.29/CD-0216,CD/DVD-ROM Collection Dataverse,cd-dvds,2007-11-30T00:00:00Z
hdl:1902.29/CD-0080,https://hdl.handle.net/1902.29/CD-0080,CD/DVD-ROM Collection Dataverse,cd-dvds,2007-11-30T00:00:00Z
hdl:1902.29/CD-0014,https://hdl.handle.net/1902.29/CD-0014,CD/DVD-ROM Collection Dataverse,cd-dvds,2007-11-30T00:00:00Z
hdl:1902.29/CD-0096,https://hdl.handle.net/1902.29/CD-0096,CD/DVD-ROM Collection Dataverse,cd-dvds,2007-11-30T00:00:00Z
hdl:1902.29/CD-0097,https://hdl.handle.net/1902.29/CD-0097,CD/DVD-ROM Collection Dataverse,cd-dvds,2007-11-30T00:00:00Z
hdl:1902.29/CD-0015,https://hdl.handle.net/1902.29/CD-0015,CD/DVD-ROM Collection Dataverse,cd-dvds,2007-11-30T00:00:00Z
hdl:1902.29/CD-0037,https://hdl.handle.net/1902.29/CD-0037,CD/DVD-ROM Collection Dataverse,cd-dvds,2007-11-30T00:00:00Z
hdl:1902.29/CD-0036,https://hdl.handle.net/1902.29/CD-0036,CD/DVD-ROM Collection Dataverse,cd-dvds,2007-11-30T00:00:00Z
hdl:1902.29/CD-0035,https://hdl.handle.net/1902.29/CD-0035,CD/DVD-ROM Collection Dataverse,cd-dvds,2007-11-30T00:00:00Z
hdl:1902.29/CD-0124,https://hdl.handle.net/1902.29/CD-0124,CD/DVD-ROM Collection Dataverse,cd-dvds,2007-11-30T00:00:00Z
hdl:1902.29/CD-0123,https://hdl.handle.net/1902.29/CD-0123,CD/DVD-ROM Collection Dataverse,cd-dvds,2007-11-30T00:00:00Z
hdl:1902.29/CD-0064,https://hdl.handle.net/1902.29/CD-0064,CD/DVD-ROM Collection Dataverse,cd-dvds,2007-11-30T00:00:00Z
hdl:1902.29/CD-0065,https://hdl.handle.net/1902.29/CD-0065,CD/DVD-ROM Collection Dataverse,cd-dvds,2007-11-30T00:00:00Z
hdl:1902.29/CD-0155,https://hdl.handle.net/1902.29/CD-0155,CD/DVD-ROM Collection Dataverse,cd-dvds,2007-11-30T00:00:00Z
hdl:1902.29/CD-0156,https://hdl.handle.net/1902.29/CD-0156,CD/DVD-ROM Collection Dataverse,cd-dvds,2007-11-30T00:00:00Z
hdl:1902.29/CD-0157,https://hdl.handle.net/1902.29/CD-0157,CD/DVD-ROM Collection Dataverse,cd-dvds,2007-11-30T00:00:00Z
hdl:1902.29/CD-0154,https://hdl.handle.net/1902.29/CD-0154,CD/DVD-ROM Collection Dataverse,cd-dvds,2007-11-30T00:00:00Z
hdl:1902.29/CD-0190,https://hdl.handle.net/1902.29/CD-0190,CD/DVD-ROM Collection Dataverse,cd-dvds,2007-11-30T00:00:00Z
hdl:1902.29/CD-0187,https://hdl.handle.net/1902.29/CD-0187,CD/DVD-ROM Collection Dataverse,cd-dvds,2007-11-30T00:00:00Z
hdl:1902.29/CD-0191,https://hdl.handle.net/1902.29/CD-0191,CD/DVD-ROM Collection Dataverse,cd-dvds,2007-11-30T00:00:00Z
hdl:1902.29/CD-0189,https://hdl.handle.net/1902.29/CD-0189,CD/DVD-ROM Collection Dataverse,cd-dvds,2007-11-30T00:00:00Z
hdl:1902.29/C-108,https://hdl.handle.net/1902.29/C-108,1970 U.S. Census Data Dataverse,census,2007-11-30T00:00:00Z
hdl:1902.29/C-38,https://hdl.handle.net/1902.29/C-38,1970 U.S. Census Data Dataverse,census,2007-11-30T00:00:00Z
hdl:1902.29/C-39,https://hdl.handle.net/1902.29/C-39,1970 U.S. Census Data Dataverse,census,2007-11-30T00:00:00Z
hdl:1902.29/C-4,https://hdl.handle.net/1902.29/C-4,1970 U.S. Census Data Dataverse,census,2007-11-30T00:00:00Z
hdl:1902.29/D-20255,https://hdl.handle.net/1902.29/D-20255,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-20254,https://hdl.handle.net/1902.29/D-20254,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-20268,https://hdl.handle.net/1902.29/D-20268,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30502,https://hdl.handle.net/1902.29/D-30502,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30503,https://hdl.handle.net/1902.29/D-30503,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-20292,https://hdl.handle.net/1902.29/D-20292,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30548,https://hdl.handle.net/1902.29/D-30548,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30515,https://hdl.handle.net/1902.29/D-30515,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30660,https://hdl.handle.net/1902.29/D-30660,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30661,https://hdl.handle.net/1902.29/D-30661,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30681,https://hdl.handle.net/1902.29/D-30681,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30680,https://hdl.handle.net/1902.29/D-30680,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-33435,https://hdl.handle.net/1902.29/D-33435,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30710,https://hdl.handle.net/1902.29/D-30710,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30709,https://hdl.handle.net/1902.29/D-30709,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30766,https://hdl.handle.net/1902.29/D-30766,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30765,https://hdl.handle.net/1902.29/D-30765,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30764,https://hdl.handle.net/1902.29/D-30764,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30789,https://hdl.handle.net/1902.29/D-30789,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30787,https://hdl.handle.net/1902.29/D-30787,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30788,https://hdl.handle.net/1902.29/D-30788,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/CAPS-CHVAL,https://hdl.handle.net/1902.29/CAPS-CHVAL,Computer Administered Panel Study (CAPS) Dataverse,caps,2007-11-30T00:00:00Z
hdl:1902.29/CD-0007,https://hdl.handle.net/1902.29/CD-0007,CD/DVD-ROM Collection Dataverse,cd-dvds,2007-11-30T00:00:00Z
hdl:1902.29/CD-0006,https://hdl.handle.net/1902.29/CD-0006,CD/DVD-ROM Collection Dataverse,cd-dvds,2007-11-30T00:00:00Z
hdl:1902.29/CD-0089,https://hdl.handle.net/1902.29/CD-0089,CD/DVD-ROM Collection Dataverse,cd-dvds,2007-11-30T00:00:00Z
hdl:1902.29/CD-0002,https://hdl.handle.net/1902.29/CD-0002,CD/DVD-ROM Collection Dataverse,cd-dvds,2007-11-30T00:00:00Z
hdl:1902.29/CD-0028,https://hdl.handle.net/1902.29/CD-0028,CD/DVD-ROM Collection Dataverse,cd-dvds,2007-11-30T00:00:00Z
hdl:1902.29/CD-0109,https://hdl.handle.net/1902.29/CD-0109,CD/DVD-ROM Collection Dataverse,cd-dvds,2007-11-30T00:00:00Z
hdl:1902.29/CD-0110,https://hdl.handle.net/1902.29/CD-0110,CD/DVD-ROM Collection Dataverse,cd-dvds,2007-11-30T00:00:00Z
hdl:1902.29/CD-0029,https://hdl.handle.net/1902.29/CD-0029,CD/DVD-ROM Collection Dataverse,cd-dvds,2007-11-30T00:00:00Z
hdl:1902.29/CD-0138,https://hdl.handle.net/1902.29/CD-0138,CD/DVD-ROM Collection Dataverse,cd-dvds,2007-11-30T00:00:00Z
hdl:1902.29/CD-0133,https://hdl.handle.net/1902.29/CD-0133,CD/DVD-ROM Collection Dataverse,cd-dvds,2007-11-30T00:00:00Z
hdl:1902.29/CD-0137,https://hdl.handle.net/1902.29/CD-0137,CD/DVD-ROM Collection Dataverse,cd-dvds,2007-11-30T00:00:00Z
hdl:1902.29/CD-0135,https://hdl.handle.net/1902.29/CD-0135,CD/DVD-ROM Collection Dataverse,cd-dvds,2007-11-30T00:00:00Z
hdl:1902.29/CD-0178,https://hdl.handle.net/1902.29/CD-0178,CD/DVD-ROM Collection Dataverse,cd-dvds,2007-11-30T00:00:00Z
hdl:1902.29/CD-0176,https://hdl.handle.net/1902.29/CD-0176,CD/DVD-ROM Collection Dataverse,cd-dvds,2007-11-30T00:00:00Z
hdl:1902.29/CD-0175,https://hdl.handle.net/1902.29/CD-0175,CD/DVD-ROM Collection Dataverse,cd-dvds,2007-11-30T00:00:00Z
hdl:1902.29/C-72,https://hdl.handle.net/1902.29/C-72,1970 U.S. Census Data Dataverse,census,2007-11-30T00:00:00Z
hdl:1902.29/C-8,https://hdl.handle.net/1902.29/C-8,1970 U.S. Census Data Dataverse,census,2007-11-30T00:00:00Z
hdl:1902.29/D-20181,https://hdl.handle.net/1902.29/D-20181,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-20180,https://hdl.handle.net/1902.29/D-20180,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-20284,https://hdl.handle.net/1902.29/D-20284,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-20285,https://hdl.handle.net/1902.29/D-20285,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30507,https://hdl.handle.net/1902.29/D-30507,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-20299,https://hdl.handle.net/1902.29/D-20299,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30607,https://hdl.handle.net/1902.29/D-30607,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30608,https://hdl.handle.net/1902.29/D-30608,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30668,https://hdl.handle.net/1902.29/D-30668,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30667,https://hdl.handle.net/1902.29/D-30667,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30677,https://hdl.handle.net/1902.29/D-30677,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
hdl:1902.29/D-30676,https://hdl.handle.net/1902.29/D-30676,National Network of State Polls Dataverse,nnsp,2007-11-30T00:00:00Z
