datasetVersionId,persistentUrl,persistent_id,authorName,authorAffiliation,authorIdentifierScheme,authorIdentifier
4723,https://hdl.handle.net/1902.29/D-17298,,Independent Opinion Research,,,
3933,https://hdl.handle.net/1902.29/CD-11000,,National Center for Health Statistics,,,
3933,https://hdl.handle.net/1902.29/CD-11000,,U.S. Department of Health and Human Services,,,
3933,https://hdl.handle.net/1902.29/CD-11000,,U.S. National Center for Health Statistics,,,
30878,https://doi.org/10.15139/S3/DXMHJQ,,Monmouth University Polling Institute,Monmouth University,,
30952,https://doi.org/10.15139/S3/MUSYTQ,,MEASURE Evaluation,Carolina Population Center,,
31439,https://doi.org/10.15139/S3/I8AOSG,,"Cooper, William J",George Mason University,ORCID,0000-0002-5390-1537
31439,https://doi.org/10.15139/S3/I8AOSG,,"McShea, William J",Smithsonian Conservation Biology Institute,,
31439,https://doi.org/10.15139/S3/I8AOSG,,"Forrester, Tavis",Oregon Department of Fish and Wildlife,,
31439,https://doi.org/10.15139/S3/I8AOSG,,"Luther, David A",George Mason University,,
3374,https://hdl.handle.net/1902.29/CAPS-COLLEVNT,,N/A,,,
5337,https://hdl.handle.net/1902.29/11183,,"Fillingim, Roger B.","Department of Community Dentistry & Behavioral Science, College of Dentistry, University of Florida",,
5337,https://hdl.handle.net/1902.29/11183,,"Ohrbach, Richard","Department of Oral Diagnostic Sciences, University at Buffalo",,
5337,https://hdl.handle.net/1902.29/11183,,"Greenspan, Joel D.","Department of Neural and Pain Sciences & Brotman Facial Pain Center, University of Maryland Dental School",,
5337,https://hdl.handle.net/1902.29/11183,,"Knott, Charles","Battelle Memorial Institute, Centers for Public Health Research and Evaluation",,
5337,https://hdl.handle.net/1902.29/11183,,"Dubner, Ronald","Department of Neural and Pain Sciences & Brotman Facial Pain Center, University of Maryland Dental School",,
5337,https://hdl.handle.net/1902.29/11183,,"Bair, Eric","Center for Pain Research and Innovation, Departments of Biostatistics and Endodontics, University of North Carolina at Chapel Hill",,
5337,https://hdl.handle.net/1902.29/11183,,"Slade, Gary D.","Center for Pain Research and Innovation, Departments of Dental Ecology and Epidemiology, University of North Carolina at Chapel Hill",,
5337,https://hdl.handle.net/1902.29/11183,,"Maixner, William","Center for Pain Research and Innovation, Departments of Endodontics and Pharmacology, University of North Carolina at Chapel Hill",,
5337,https://hdl.handle.net/1902.29/11183,,"Smith, Shad B.","Center for Pain Research and Innovation, University of North Carolina at Chapel Hill",,
5337,https://hdl.handle.net/1902.29/11183,,"Diatchenko, Luda","Alan Edwards Centre for Research on Pain, McGill University",,
5337,https://hdl.handle.net/1902.29/11183,,"Weir, Bruce","Department of Biostatistics, University of Washington",,
809,https://hdl.handle.net/1902.29/10317,,State Center for Health Statistics,,,
4358,https://hdl.handle.net/1902.29/D-31015,,"Field, Mervin",,,
4358,https://hdl.handle.net/1902.29/D-31015,,"DiCasmillo, Mark",,,
5149,https://hdl.handle.net/1902.29/11218,,State Innovations in Family Planning Services Project Agency,,,
3133,https://hdl.handle.net/1902.29/H-921203,,"Louis Harris and Associates, Inc.",,,
31047,https://doi.org/10.15139/S3/MTNYWH,,"Swift, Clint",University of the South,,
592,https://hdl.handle.net/1902.29/11722,,N/A,,,
2719,https://hdl.handle.net/1902.29/H-802519,,"Louis Harris and Associates, Inc.",,,
2719,https://hdl.handle.net/1902.29/H-802519,,"Phillip Morris, Inc.",,,
2936,https://hdl.handle.net/1902.29/H-871041,,Bristol Laboratories,,,
2936,https://hdl.handle.net/1902.29/H-871041,,"Louis Harris and Associates, Inc.",,,
1015,https://doi.org/10.15139/S3/12251,,"Leonard, Charles",Paul Simon Public Policy Institute,,
1015,https://doi.org/10.15139/S3/12251,,"Jackson, John",Paul Simon Public Policy Institute,,
2518,https://hdl.handle.net/1902.29/H-21662,,"Harris Interactive, Inc.",,,
31344,https://doi.org/10.15139/S3/MJYHWX,,Monmouth University Polling Institute,Monmouth University,,
30240,https://doi.org/10.15139/S3/BBSTJT,,"Ellern, Gillian",Western Carolina University,,
2848,https://hdl.handle.net/1902.29/H-842230,,"Louis Harris and Associates, Inc.",,,
5101,https://hdl.handle.net/1902.29/D-16257,,G. S. Black,,,
5101,https://hdl.handle.net/1902.29/D-16257,,USA Today Newspaper,,,
4008,https://hdl.handle.net/1902.29/C-64,,Data Access and Use Laboratories (DUALabs),,,
4008,https://hdl.handle.net/1902.29/C-64,,United States,,,
3536,https://hdl.handle.net/1902.29/CAPS-STPI,,N/A,,,
2548,https://hdl.handle.net/1902.29/H-2351,,"Louis Harris and Associates, Inc.",,,
1778,https://hdl.handle.net/1902.29/D-110,,"Gales, Kathleen",,,
2942,https://hdl.handle.net/1902.29/H-871107,,"Louis Harris and Associates, Inc.",,,
5010,https://hdl.handle.net/1902.29/D-16127,,G. S. Black,,,
5010,https://hdl.handle.net/1902.29/D-16127,,USA Today Newspaper,,,
4353,https://hdl.handle.net/1902.29/D-30964,,"Social Research Laboratory, Northern Arizona University",,,
4928,https://hdl.handle.net/1902.29/D-921,,Roper Center for Public Opinion Research,,,
4928,https://hdl.handle.net/1902.29/D-921,,"Ministere du Development, Service Central des Statistiques, Rabat, Morocco",,,
5153,https://hdl.handle.net/1902.29/11674,,Cebu Longitudinal Health and Nutrition Survey,,,
31463,https://hdl.handle.net/1902.29/H-15283,,"Harris Interactive, Inc.",,,
30894,https://doi.org/10.15139/S3/PQ5ZCE,,Monmouth University Polling Institute,Monmouth University,,
30955,https://doi.org/10.15139/S3/EJUNYH,,"Baek, Bok Haeng",University of North Carolina at Chapel Hill,,
1598,https://doi.org/10.15139/S3/12512,,Monmouth University Polling Institute,Monmouth University,,
4333,https://hdl.handle.net/1902.29/D-20059,,"Wolf, James G.",,,
1336,https://hdl.handle.net/1902.29/11582,,"Borg, Sami",Internationa Federation of Data Organizations,,
4227,https://hdl.handle.net/1902.29/D-30680,,"Simonetta, Leo G.",,,
4226,https://hdl.handle.net/1902.29/D-30363,,"Dyer, James",,,
4820,https://hdl.handle.net/1902.29/D-326,,"Ennis, Philip H",,,
30963,https://doi.org/10.15139/S3/BX0RZE,,"Lee, Joseph",East Carolina University,ORCID,0000-0001-9698-649X
30963,https://doi.org/10.15139/S3/BX0RZE,,"Boynton, Marcella",University of North Carolina at Chapel Hill,,
3046,https://hdl.handle.net/1902.29/H-901107,,"Louis Harris and Associates, Inc.",,,
1818,https://hdl.handle.net/1902.29/D-1456,,Division of Crime Control,,,
1818,https://hdl.handle.net/1902.29/D-1456,,North Carolina,,,
3798,https://hdl.handle.net/1902.29/CD-0143,,National Center for Health Statistics,,,
3798,https://hdl.handle.net/1902.29/CD-0143,,U.S. Department of Health and Human Services,,,
3798,https://hdl.handle.net/1902.29/CD-0143,,U.S. National Center for Health Statistics,,,
3624,https://hdl.handle.net/1902.29/D-31259,,"School of Journalism and Mass Communication and the School of Journalism and Mass Communication, University of North Carolina at Chapel Hill",,,
5251,https://hdl.handle.net/1902.29/11351,,N/A,,,
659,https://hdl.handle.net/1902.29/10192,,State Center for Health Statistics,,,
31292,https://doi.org/10.15139/S3/11900,,"Harris, Kathleen Mullan",University of North Carolina at Chapel Hill,,
31292,https://doi.org/10.15139/S3/11900,,"Udry, Richard J.",University of North Carolina at Chapel Hill,,
3527,https://hdl.handle.net/1902.29/CAPS-SOCNET,,N/A,,,
1730,https://hdl.handle.net/1902.29/D-1383,,"Westoff, Charles F.",,,
1730,https://hdl.handle.net/1902.29/D-1383,,"Ryder, Norman B.",,,
1730,https://hdl.handle.net/1902.29/D-1383,,"Dickens, David L.",,,
937,https://hdl.handle.net/1902.29/11177,,"Fillingim, Roger B.","Department of Community Dentistry & Behavioral Science, College of Dentistry, University of Florida",,
937,https://hdl.handle.net/1902.29/11177,,"Ohrbach, Richard","Department of Oral Diagnostic Sciences, University at Buffalo",,
937,https://hdl.handle.net/1902.29/11177,,"Greenspan, Joel D.","Department of Neural and Pain Sciences & Brotman Facial Pain Center, University of Maryland Dental School",,
937,https://hdl.handle.net/1902.29/11177,,"Knott, Charles","Battelle Memorial Institute, Centers for Public Health Research and Evaluation",,
937,https://hdl.handle.net/1902.29/11177,,"Dubner, Ronald","Department of Neural and Pain Sciences & Brotman Facial Pain Center, University of Maryland Dental School",,
937,https://hdl.handle.net/1902.29/11177,,"Bair, Eric","Center for Pain Research and Innovation, Departments of Biostatistics and Endodontics, University of North Carolina at Chapel Hill",,
937,https://hdl.handle.net/1902.29/11177,,"Slade, Gary D.","Center for Pain Research and Innovation, Departments of Dental Ecology and Epidemiology, University of North Carolina at Chapel Hill",,
937,https://hdl.handle.net/1902.29/11177,,"Maixner, William","Center for Pain Research and Innovation, Departments of Endodontics and Pharmacology, University of North Carolina at Chapel Hill",,
937,https://hdl.handle.net/1902.29/11177,,"Smith, Shad B.","Center for Pain Research and Innovation, University of North Carolina at Chapel Hill",,
937,https://hdl.handle.net/1902.29/11177,,"Diatchenko, Luda","Alan Edwards Centre for Research on Pain, McGill University",,
937,https://hdl.handle.net/1902.29/11177,,"Weir, Bruce","Department of Biostatistics, University of Washington",,
4661,https://hdl.handle.net/1902.29/D-33540,,"Center for Survey Research, The Ohio State University",,,
5352,https://hdl.handle.net/1902.29/11886,,"Fillingim, Roger B.","Department of Community Dentistry & Behavioral Science, College of Dentistry, University of Florida",,
5352,https://hdl.handle.net/1902.29/11886,,"Ohrbach, Richard","Department of Oral Diagnostic Sciences, University at Buffalo",,
5352,https://hdl.handle.net/1902.29/11886,,"Greenspan, Joel D.","Department of Neural and Pain Sciences & Brotman Facial Pain Center, University of Maryland Dental School",,
5352,https://hdl.handle.net/1902.29/11886,,"Knott, Charles","Battelle Memorial Institute, Centers for Public Health Research and Evaluation",,
5352,https://hdl.handle.net/1902.29/11886,,"Dubner, Ronald","Department of Neural and Pain Sciences & Brotman Facial Pain Center, University of Maryland Dental School",,
5352,https://hdl.handle.net/1902.29/11886,,"Bair, Eric","Center for Pain Research and Innovation, Departments of Biostatistics and Endodontics, University of North Carolina at Chapel Hill",,
5352,https://hdl.handle.net/1902.29/11886,,"Slade, Gary D.","Center for Pain Research and Innovation, Departments of Dental Ecology and Epidemiology, University of North Carolina at Chapel Hill",,
5352,https://hdl.handle.net/1902.29/11886,,"Maixner, William","Center for Pain Research and Innovation, Departments of Endodontics and Pharmacology, University of North Carolina at Chapel Hill",,
5352,https://hdl.handle.net/1902.29/11886,,"Smith, Shad B.","Center for Pain Research and Innovation, University of North Carolina at Chapel Hill",,
5352,https://hdl.handle.net/1902.29/11886,,"Diatchenko, Luda","Alan Edwards Centre for Research on Pain, McGill University",,
5352,https://hdl.handle.net/1902.29/11886,,"Weir, Bruce","Department of Biostatistics, University of Washington",,
3185,https://hdl.handle.net/1902.29/H-941304,,"Louis Harris and Associates, Inc.",,,
3533,https://hdl.handle.net/1902.29/CAPS-STAGE2,,N/A,,,
1868,https://hdl.handle.net/1902.29/D-17537,,"Martin-Baro, Ignacio",,,
2776,https://hdl.handle.net/1902.29/H-822101,,"Louis Harris and Associates, Inc.",,,
2677,https://hdl.handle.net/1902.29/H-792103,,"Louis Harris and Associates, Inc.",,,
31334,https://doi.org/10.15139/S3/RDISHJ,,MEASURE Evaluation,Carolina Population Center (CPC),,
31334,https://doi.org/10.15139/S3/RDISHJ,,Tulane University,,,
31334,https://doi.org/10.15139/S3/RDISHJ,,ActivQuest,,,
2867,https://hdl.handle.net/1902.29/H-851203,,"Louis Harris and Associates, Inc.",,,
3964,https://hdl.handle.net/1902.29/CD-11025,,"U.S. Department of Health and Human Services, National Center for Health Statistics",,,
3964,https://hdl.handle.net/1902.29/CD-11025,,U.S. Department of Health and Human Services,,,
3964,https://hdl.handle.net/1902.29/CD-11025,,National Center for Health Statistics,,,
25356,https://doi.org/10.15139/S3/IYQ6SV,,"Grewen, Karen",University of North Carolina at Chapel Hill,,
29342,https://doi.org/10.15139/S3/0CS5ZC,,"Thomsen, Danielle",Syracuse University,,
4447,https://hdl.handle.net/1902.29/D-31129,,"Survey Research Laboratory, Florida State University",,,
29756,https://doi.org/10.15139/S3/YHLLZG,,"Shnitko, T. A.",,,
29756,https://doi.org/10.15139/S3/YHLLZG,,"Spear, L. P.",,,
29756,https://doi.org/10.15139/S3/YHLLZG,,"Robinson, D. L.",,,
432,https://hdl.handle.net/1902.29/10701,,N/A,,,
25340,https://doi.org/10.15139/S3/CRS4LD,,Monmouth University Polling Institute,Monmouth University Polling Institute,,
2774,https://hdl.handle.net/1902.29/H-822047,,"Louis Harris and Associates, Inc.",,,
2774,https://hdl.handle.net/1902.29/H-822047,,Atlantic Richfield Company,,,
5238,https://hdl.handle.net/1902.29/11412,,Matt Minnotte,H.W. Odum Institute,,
3752,https://hdl.handle.net/1902.29/CD-0233,,U.S. Department of Health and Human Services,,,
3752,https://hdl.handle.net/1902.29/CD-0233,,Centers for Disease Control and Prevention,,,
3752,https://hdl.handle.net/1902.29/CD-0233,,National Center for Health Statistics,,,
1265,https://hdl.handle.net/1902.29/11707,,N/A,,,
4289,https://hdl.handle.net/1902.29/D-440,,"Beza, Angell G.",,,
4997,https://hdl.handle.net/1902.29/D-16194,,G. S. Black,,,
4997,https://hdl.handle.net/1902.29/D-16194,,USA Today Newspaper,,,
29236,https://doi.org/10.15139/S3/XYIW3K,,Monmouth University Polling Institute,,,
2414,https://hdl.handle.net/1902.29/H-17620,,"Harris Interactive, Inc.",,,
2414,https://hdl.handle.net/1902.29/H-17620,,National Consumers League,,,
2567,https://hdl.handle.net/1902.29/H-2437,,"Louis Harris and Associates, Inc.",,,
373,https://hdl.handle.net/1902.29/11531,,"Bailey, Susan",Emory University,,
373,https://hdl.handle.net/1902.29/11531,,"O'Reilly, Robert",Emory University,,
600,https://doi.org/10.15139/S3/12274,,National Institute of Population Research and Training (NIPORT),,,
600,https://doi.org/10.15139/S3/12274,,"International Centre for Diarrhoeal Disease Research, Bangladesh (icddr,b)",,,
600,https://doi.org/10.15139/S3/12274,,MEASURE Evaluation,,,
30290,https://doi.org/10.15139/S3/KPG5C2,,"Severson, Alexander",Florida State University,,
5299,https://hdl.handle.net/1902.29/11781,,"Leonard, Charles",Paul Simon Public Policy Institute,,
5299,https://hdl.handle.net/1902.29/11781,,"Jackson, John",Paul Simon Public Policy Institute,,
1672,https://hdl.handle.net/1902.29/D-30891,,"Ruggles, Steven",,,
1672,https://hdl.handle.net/1902.29/D-30891,,"Sobek, Matthew",,,
1233,https://hdl.handle.net/1902.29/11688,,N/A,,,
3354,https://hdl.handle.net/1902.29/CAPS-BREAKUP,,N/A,,,
30606,https://doi.org/10.15139/S3/15KGNB,,"Napolio, Nicholas",University of Southern California,ORCID,https://orcid.org/0000-0002-8879-0726
30606,https://doi.org/10.15139/S3/15KGNB,,"Peterson, Jordan Carr",Texas Christian University,,
3910,https://hdl.handle.net/1902.29/CD-10954,,U.S. Department of Commerce,,,
3910,https://hdl.handle.net/1902.29/CD-10954,,U.S. Bureau of the Census,,,
27411,https://doi.org/10.15139/S3/KF625J,,"Mayes, Linda",University of North Carolina at Chapel Hill,,
4272,https://hdl.handle.net/1902.29/D-30775,,Field Institute,,,
3319,https://hdl.handle.net/1902.29/CAPS-FACULTY,,N/A,,,
4368,https://hdl.handle.net/1902.29/D-30761,,Field Institute,,,
31465,https://doi.org/10.15139/S3/OIJN6V,,"Alaimo, Richard",University of North Carolina at Charlotte,,
31465,https://doi.org/10.15139/S3/OIJN6V,,"Lim, Churlzu",University of North Carolina at Charlotte,ORCID,0000-0003-3171-4623
5082,https://hdl.handle.net/1902.29/D-16239,,G. S. Black,,,
5082,https://hdl.handle.net/1902.29/D-16239,,USA Today Newspaper,,,
4197,https://hdl.handle.net/1902.29/D-30352,,"Dyer, James",,,
3919,https://hdl.handle.net/1902.29/CD-10989,,National Center for Health Statistics,,,
3919,https://hdl.handle.net/1902.29/CD-10989,,U.S. Department of Health and Human Services,,,
3919,https://hdl.handle.net/1902.29/CD-10989,,U.S. National Center for Health Statistics,,,
3899,https://hdl.handle.net/1902.29/CD-10940,,U.S. Department of Commerce,,,
3899,https://hdl.handle.net/1902.29/CD-10940,,U.S. Bureau of the Census,,,
31571,https://doi.org/10.15139/S3/Z4EDJ6,,City of Minneapolis,,,
30495,https://doi.org/10.15139/S3/BWX81E,,"Doty, Chris",Emory University,ORCID,0000-0003-2807-4928
