persistentUrl,dataverseAlias,dataverseName
https://hdl.handle.net/1902.29/H-843014,harris,Louis Harris Data Center Dataverse
https://hdl.handle.net/1902.29/H-851205,harris,Louis Harris Data Center Dataverse
https://hdl.handle.net/1902.29/H-851101,harris,Louis Harris Data Center Dataverse
https://hdl.handle.net/1902.29/H-851102,harris,Louis Harris Data Center Dataverse
https://hdl.handle.net/1902.29/H-842233,harris,Louis Harris Data Center Dataverse
https://hdl.handle.net/1902.29/H-851204,harris,Louis Harris Data Center Dataverse
https://hdl.handle.net/1902.29/H-842113,harris,Louis Harris Data Center Dataverse
https://hdl.handle.net/1902.29/H-842111,harris,Louis Harris Data Center Dataverse
https://hdl.handle.net/1902.29/H-842232,harris,Louis Harris Data Center Dataverse
https://hdl.handle.net/1902.29/H-842230,harris,Louis Harris Data Center Dataverse
https://hdl.handle.net/1902.29/H-842112,harris,Louis Harris Data Center Dataverse
https://hdl.handle.net/1902.29/H-842039,harris,Louis Harris Data Center Dataverse
https://hdl.handle.net/1902.29/H-843002,harris,Louis Harris Data Center Dataverse
https://hdl.handle.net/1902.29/H-842107,harris,Louis Harris Data Center Dataverse
https://hdl.handle.net/1902.29/H-842105,harris,Louis Harris Data Center Dataverse
https://hdl.handle.net/1902.29/H-842102,harris,Louis Harris Data Center Dataverse
https://hdl.handle.net/1902.29/H-842104,harris,Louis Harris Data Center Dataverse
https://hdl.handle.net/1902.29/H-842103,harris,Louis Harris Data Center Dataverse
https://hdl.handle.net/1902.29/D-33391,indiana,Indiana University Center for Survey Research Dataverse
https://hdl.handle.net/1902.29/H-802126,harris,Louis Harris Data Center Dataverse
https://hdl.handle.net/1902.29/H-812103,harris,Louis Harris Data Center Dataverse
https://hdl.handle.net/1902.29/H-812107,harris,Louis Harris Data Center Dataverse
https://hdl.handle.net/1902.29/H-804008,harris,Louis Harris Data Center Dataverse
https://hdl.handle.net/1902.29/H-812014,harris,Louis Harris Data Center Dataverse
https://hdl.handle.net/1902.29/H-804015,harris,Louis Harris Data Center Dataverse
https://hdl.handle.net/1902.29/H-812104,harris,Louis Harris Data Center Dataverse
https://hdl.handle.net/1902.29/H-812105,harris,Louis Harris Data Center Dataverse
https://hdl.handle.net/1902.29/H-832047,harris,Louis Harris Data Center Dataverse
https://hdl.handle.net/1902.29/H-2525,harris,Louis Harris Data Center Dataverse
https://hdl.handle.net/1902.29/D-1225,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/H-P3848T,harris,Louis Harris Data Center Dataverse
https://hdl.handle.net/1902.29/H-P3849,harris,Louis Harris Data Center Dataverse
https://hdl.handle.net/1902.29/H-P3856T,harris,Louis Harris Data Center Dataverse
https://hdl.handle.net/1902.29/H-822019,harris,Louis Harris Data Center Dataverse
https://hdl.handle.net/1902.29/H-804009,harris,Louis Harris Data Center Dataverse
https://hdl.handle.net/1902.29/H-802125,harris,Louis Harris Data Center Dataverse
https://hdl.handle.net/1902.29/D-17236,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-17237,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-17234,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/C-112,census,1970 U.S. Census Data Dataverse
https://hdl.handle.net/1902.29/C-26,census,1970 U.S. Census Data Dataverse
https://hdl.handle.net/1902.29/C-27,census,1970 U.S. Census Data Dataverse
https://hdl.handle.net/1902.29/D-30818,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/C-65,census,1970 U.S. Census Data Dataverse
https://hdl.handle.net/1902.29/C-125,census,1970 U.S. Census Data Dataverse
https://hdl.handle.net/1902.29/C-129,census,1970 U.S. Census Data Dataverse
https://hdl.handle.net/1902.29/D-1467,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/C-29,census,1970 U.S. Census Data Dataverse
https://hdl.handle.net/1902.29/C-52,census,1970 U.S. Census Data Dataverse
https://hdl.handle.net/1902.29/D-17277,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-621,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-30736,indiana,Indiana University Center for Survey Research Dataverse
https://hdl.handle.net/1902.29/D-30737,indiana,Indiana University Center for Survey Research Dataverse
https://hdl.handle.net/1902.29/D-30730,indiana,Indiana University Center for Survey Research Dataverse
https://hdl.handle.net/1902.29/D-30748,indiana,Indiana University Center for Survey Research Dataverse
https://hdl.handle.net/1902.29/D-30749,indiana,Indiana University Center for Survey Research Dataverse
https://hdl.handle.net/1902.29/D-30747,indiana,Indiana University Center for Survey Research Dataverse
https://hdl.handle.net/1902.29/D-31257,indiana,Indiana University Center for Survey Research Dataverse
https://hdl.handle.net/1902.29/D-31255,indiana,Indiana University Center for Survey Research Dataverse
https://hdl.handle.net/1902.29/D-31256,indiana,Indiana University Center for Survey Research Dataverse
https://hdl.handle.net/1902.29/D-212,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-20339,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-215,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-30375,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-1312,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-294,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-30621,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-30624,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-30630,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-30896,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-30866,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-30891,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-31038,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-31133,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-31045,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-330,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-327,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-33385,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-409,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-410,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-985,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-98,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-307,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-20307-I,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-20307-G,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-20307-H,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-30745,indiana,Indiana University Center for Survey Research Dataverse
https://hdl.handle.net/1902.29/D-30744,indiana,Indiana University Center for Survey Research Dataverse
https://hdl.handle.net/1902.29/D-30746,indiana,Indiana University Center for Survey Research Dataverse
https://hdl.handle.net/1902.29/D-30750,indiana,Indiana University Center for Survey Research Dataverse
https://hdl.handle.net/1902.29/D-30752,indiana,Indiana University Center for Survey Research Dataverse
https://hdl.handle.net/1902.29/D-30751,indiana,Indiana University Center for Survey Research Dataverse
https://hdl.handle.net/1902.29/D-20305,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-269,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-274,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-273,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-30795,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-308,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-31544,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-314,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-31542,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-302,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-297,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-439,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-434,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-417,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-464,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-456,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-458,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-491,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-6,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-1383,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-312,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-475,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-20307-E,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-20307-D,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-20307-C,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-30740,indiana,Indiana University Center for Survey Research Dataverse
https://hdl.handle.net/1902.29/D-30738,indiana,Indiana University Center for Survey Research Dataverse
https://hdl.handle.net/1902.29/D-30739,indiana,Indiana University Center for Survey Research Dataverse
https://hdl.handle.net/1902.29/D-30937,indiana,Indiana University Center for Survey Research Dataverse
https://hdl.handle.net/1902.29/D-30753,indiana,Indiana University Center for Survey Research Dataverse
https://hdl.handle.net/1902.29/D-31254,indiana,Indiana University Center for Survey Research Dataverse
https://hdl.handle.net/1902.29/D-233,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-236,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-244,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-25,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-477,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-248,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-292,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-283,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-284,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-30584,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-30547,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-1376,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-309,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-31615,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-31556,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-473,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-467,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-478,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-20307-B,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-20307-A,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-20307-I,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-30728,indiana,Indiana University Center for Survey Research Dataverse
https://hdl.handle.net/1902.29/D-30729,indiana,Indiana University Center for Survey Research Dataverse
https://hdl.handle.net/1902.29/D-30742,indiana,Indiana University Center for Survey Research Dataverse
https://hdl.handle.net/1902.29/D-30741,indiana,Indiana University Center for Survey Research Dataverse
https://hdl.handle.net/1902.29/D-30743,indiana,Indiana University Center for Survey Research Dataverse
https://hdl.handle.net/1902.29/D-31258,indiana,Indiana University Center for Survey Research Dataverse
https://hdl.handle.net/1902.29/D-222,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-220,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-232,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-255,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-26,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-258,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-278,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-281,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-277,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-30817,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-30861,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-30844,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-31387,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-31262,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-31268,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-33409,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-443,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-442,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-441,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-452,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-444,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-453,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-34,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-630,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-20307-F,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-5,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-20154,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-20307-K,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-20307-J,odvn,General Social Science Data Dataverse
https://hdl.handle.net/1902.29/D-20238,uga,University of Georgia Survey Research Center Dataverse
https://hdl.handle.net/1902.29/D-20240,uga,University of Georgia Survey Research Center Dataverse
https://hdl.handle.net/1902.29/D-20239,uga,University of Georgia Survey Research Center Dataverse
https://hdl.handle.net/1902.29/D-30959,uga,University of Georgia Survey Research Center Dataverse
https://hdl.handle.net/1902.29/D-30957,uga,University of Georgia Survey Research Center Dataverse
https://hdl.handle.net/1902.29/D-30958,uga,University of Georgia Survey Research Center Dataverse
https://hdl.handle.net/1902.29/D-20276,usc,"Institute for Public Service & Policy Research, USC Dataverse"
https://hdl.handle.net/1902.29/D-20274,usc,"Institute for Public Service & Policy Research, USC Dataverse"
https://hdl.handle.net/1902.29/D-20275,usc,"Institute for Public Service & Policy Research, USC Dataverse"
