datasetVersionId,persistentUrl,persistent_id,notesText
4392,https://hdl.handle.net/1902.29/D-31083,,"Subject: Study Level Error Note, Notes: Residents of Rhode Island 18 years of age or older with a telephone.;Type: ODUM:ACCESS.CATEGORY Notes: I;"
1792,https://hdl.handle.net/1902.29/10910,,Type: ODUM:CODEBOOK.NUMBER Notes: 14-2-1996-IP-CD;
3978,https://hdl.handle.net/1902.29/CD-0139,,"Subject: Study Level Error Note, Notes: National Opinion Research Center national probability sample. Block quota sampling was used in 1972-1974 and for half of the 1975 and 1976 surveys. Full probability sampling was employed in 1977, 1978, 1980, 1982-1991, 1993-1994, 1996, 1998, 2000, 2002, 2004, 2006, and in half of the 1975 and 1976 surveys.; All noninstitutionalized English-speaking persons 18 years of age or older, living in the United States.;Type: ODUM:CODEBOOK.NUMBER Notes: 74-N-2006-CD;Type: ODUM:SOURCE.OF.DATA Notes: Personal interviews;Type: ODUM:NOTES.FUNDING Notes: ""Funding agency, National Science Foundation; Grant Number SBR-96-17727"";"
2423,https://hdl.handle.net/1902.29/H-1813,,"Subject: Study Level Error Note, Notes: Harris used a random multi-stage cluster sampling design to obtain a national cross-section sample of the U.S. population 18 years and over. Attitudes on various topics were collected by questionnaire in a face-to-face interview; U.S. adults 18 years and over;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-1813;"
4723,https://hdl.handle.net/1902.29/D-17298,,"Subject: Study Level Error Note, Notes: Random digit dialing telephone survey of residents living in North Carolina 18 years of age or older, who are registered to vote.;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: 74-086;"
3933,https://hdl.handle.net/1902.29/CD-11000,,"Subject: Study Level Error Note, Notes: Data source is death certificates.; All deaths occurring in the United States in 1991;Type: ODUM:CODEBOOK.NUMBER Notes: 47-002-1991-3H-CD;"
809,https://hdl.handle.net/1902.29/10317,,Version Date: 1983Version Text: Divorces
4358,https://hdl.handle.net/1902.29/D-31015,,"Subject: Study Level Error Note, Notes: Representative cross section of adults 18 years of age and older living in California. RDD telephone survey.;Type: ODUM:ACCESS.CATEGORY Notes: I;"
3133,https://hdl.handle.net/1902.29/H-921203,,"Subject: Study Level Error Note, Notes: Female executives with the title of Vice-President or above employed in large companies.;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-921203;"
31047,https://doi.org/10.15139/S3/MTNYWH,,"This dataset underwent an independent verification process that replicated the tables and figures in the primary article. For the supplementary materials, verification was performed solely for the successful execution of code. The verification process was carried out by the Odum Institute for Research in Social Science at the University of North Carolina at Chapel Hill."
2719,https://hdl.handle.net/1902.29/H-802519,,"Subject: Study Level Error Note, Notes: Harris used a random-multi-stage cluster sampling design to obtain a national cross-section sample of U.S. adults;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-8025-19;"
2936,https://hdl.handle.net/1902.29/H-871041,,"Subject: Study Level Error Note, Notes: This sample is comprised of both a nationwide cross-section of 1,250 adults and 188 additional interviews with oversamples of two high-risks groups. One oversample was of 85 people who had been diagnosed as having had high cholesterol. The second oversample was of 103 people whose blood relatives had been diagnosed as having high cholesterol but had not been so diagnosed themselves. Both oversamples were selected by screening a nationwide sample, and were therefore nationally projectable.;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-871041;"
2518,https://hdl.handle.net/1902.29/H-21662,,"Subject: Study Level Error Note, Notes: National cross-sectional sample of persons 18 years of age or older interviewed by telephone.;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-21662;"
2848,https://hdl.handle.net/1902.29/H-842230,,"Subject: Study Level Error Note, Notes: Harris telephone surveys use a form of random digit dialing. Interviewers are usually given the first five digits of a series of randomly selected residential telephone numbers that have previously been stratified by geographic locations, including minor civil divisions. The interviewers then add two randomly generated digits to complete a new seven-digit number;Type: ODUM:CODEBOOK.NUMBER Notes: H-8422-30;"
5101,https://hdl.handle.net/1902.29/D-16257,,"Subject: Study Level Error Note, Notes: No specific information available;Type: ODUM:ACCESS.CATEGORY Notes: I;"
4008,https://hdl.handle.net/1902.29/C-64,,"Subject: Study Level Error Note, Notes: Universe includes all persons and housing units in the United States.;Type: ODUM:RELATED.MRDF Notes: See documentation.;"
2548,https://hdl.handle.net/1902.29/H-2351,,"Subject: Study Level Error Note, Notes: Harris used a random multi-stage cluster sampling design to obtain a national cross-section sample of the U.S. population 18 years and over. A sample of organization/industry representatives was also collected. Attitudes on various topics were collected by questionnaire in a face-to-face interview; ""U.S. adults 18 years and over; Organization/Industry representatives"";Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-2351;"
2942,https://hdl.handle.net/1902.29/H-871107,,"Subject: Study Level Error Note, Notes: Harris telephone surveys use a form of random digit dialing. From a random multi-stage cluster sampling design, they obtain a national cross-section of U.S. adults. Interviewers are usually given the first five digits of a series of randomly selected residential telephone geographic locations, including minor civil divisions. The interviewer then adds two randomly generated digits to complete a new seven-digit number.;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-871107;"
5010,https://hdl.handle.net/1902.29/D-16127,,"Subject: Study Level Error Note, Notes: No specific information available.;Type: ODUM:ACCESS.CATEGORY Notes: I;"
4353,https://hdl.handle.net/1902.29/D-30964,,"Subject: Study Level Error Note, Notes: CATI and RDD telephone survey of Arizona residents 18 year olds and older.;Type: ODUM:ACCESS.CATEGORY Notes: I;"
4928,https://hdl.handle.net/1902.29/D-921,,"Subject: Study Level Error Note, Notes: Sample was drawn from 9 urban areas of Morocco and included a sample of married women (under 50 years of age); men with wives (under 50 years of age); and single women (age 15 to 25). Type of sample: stratified, two stage random sampling of census tracts and households.;"
31463,https://hdl.handle.net/1902.29/H-15283,,Subject: STANDARD DEPOSIT TERMS 1.0 Type: DATAPASS:TERMS:STANDARD:1.0 Notes: This study was deposited under the terms of the Data-PASS standard deposit terms. A copy of the usage agreement is included in the file section of this study.;Type: ODUM:CODEBOOK.NUMBER Notes: H-15283;
4333,https://hdl.handle.net/1902.29/D-20059,,"Subject: Study Level Error Note, Notes: Statewide telephone survey.; Universe: Adults aged 18 and over living in households with telephones within the state of Kentucky.;Type: ODUM:ACCESS.CATEGORY Notes: I;"
4227,https://hdl.handle.net/1902.29/D-30680,,"Subject: Study Level Error Note, Notes: Computer-administered telephone survey of Georgia residents 18 years of age, who had the most recent birthday at the time the household was first contacted.;Type: ODUM:ACCESS.CATEGORY Notes: I;"
4226,https://hdl.handle.net/1902.29/D-30363,,"Subject: Study Level Error Note, Notes: This survey used a RDD telephone sample of respondents drawn from a population consisting of noninstitutionalized persons in households with telephones who are 18 years old or older and reside in the state Texas.;Type: ODUM:ACCESS.CATEGORY Notes: I;"
4820,https://hdl.handle.net/1902.29/D-326,,Type: ODUM:NOTES.CONTENTS Notes: file 1. screener -- file 2. incident -- file 3. attitude;
3046,https://hdl.handle.net/1902.29/H-901107,,"Subject: Study Level Error Note, Notes: National multi-stage cross-section of U.S. adults -- interviewed by telephone.;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-901107;"
1818,https://hdl.handle.net/1902.29/D-1456,,"Subject: Study Level Error Note, Notes: Self administered questionnaire to local law enforcement agencies (police or sheriff departments) in North Carolina.;Type: ODUM:ACCESS.CATEGORY Notes: I;"
3798,https://hdl.handle.net/1902.29/CD-0143,,"Subject: Study Level Error Note, Notes: Live births in the United States during calendar year 1999;Type: ODUM:CODEBOOK.NUMBER Notes: 47-005-1999-CD;Type: ODUM:SOURCE.OF.DATA Notes: Official certificates of live births, and state computer records;"
3624,https://hdl.handle.net/1902.29/D-31259,,"Subject: Study Level Error Note, Notes: Data were collected using Random Digit Dialing.; Universe: Survey of the adult population 18 years and older living in households with telephones in the state of North Carolina.;Type: ODUM:ACCESS.CATEGORY Notes: I;"
659,https://hdl.handle.net/1902.29/10192,,Version Date: 1988Version Text: Deaths
1730,https://hdl.handle.net/1902.29/D-1383,,"Subject: Study Level Error Note, Notes: Data is based on two national probability samples taken in 1970 and 1975. The population consists of continuously married (once married and currently married) white women who were married fewer than 25 years and before the age of 25, and whose husbands were also once-married.;Type: ODUM:ACCESS.CATEGORY Notes: II;Type: ODUM:RELATED.MRDF Notes: ""National Survey of Family Growth, Cycles I and II; American Family Growth series; and the National Fertility Study Series"";"
4661,https://hdl.handle.net/1902.29/D-33540,,"Subject: Study Level Error Note, Notes: Telephone survey.; Universe: Ohio residents of voting age.;Subject: STANDARD DEPOSIT TERMS 1.0 Type: DATAPASS:TERMS:STANDARD:1.0 Notes: This study was deposited under the terms of the Data-PASS standard deposit terms. A copy of the usage agreement is included in the file section of this study.;"
3185,https://hdl.handle.net/1902.29/H-941304,,"Subject: Study Level Error Note, Notes: RDD state telephone survey.; Universe: Systematic Random Selection of residents living in Ohio.;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-941304;"
1868,https://hdl.handle.net/1902.29/D-17537,,Type: ODUM:ACCESS.CATEGORY Notes: II;
2776,https://hdl.handle.net/1902.29/H-822101,,"Subject: Study Level Error Note, Notes: Harris telephone surveys use a form of random digit dialing. From a random multi-stage cluster sampling design, they obtain a national cross-section of U.S. adults. Interviewers are usually given the first five digits of a series of randomly selected residential telephone numbers that have previously been stratified by geographic locations, including minor civil divisions. The interviewer then adds two randomly generated digits to complete a new seven-digit number;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-8221-01;"
2677,https://hdl.handle.net/1902.29/H-792103,,"Subject: Study Level Error Note, Notes: Harris obtained a cross-section sample of the U.S. population 18 years and over. Attitudes on various topics were collected by questionnaire in a telephone interview; U.S. adults 18 years and over;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-792103;"
2867,https://hdl.handle.net/1902.29/H-851203,,"Subject: Study Level Error Note, Notes: Harris telephone surveys use a form of random digit dialing. Interviewers are usually given the first five digits of a series of randomly selected residential telephone numbers that have previously been stratified by geographic locations, including civil divisions. The interviewers then add tow randomly generated digits to complete a new seven-digit number.;Type: ODUM:ACCESS.CATEGORY Notes: I;Type: ODUM:CODEBOOK.NUMBER Notes: H-8512-03;"
3964,https://hdl.handle.net/1902.29/CD-11025,,"Subject: Study Level Error Note, Notes: The NHDS utilizes a stratified, multi-stage probability design. The original sample, drawn in 1965 and followed through 1987, was based on a two-stage sampling plan. A new sample was drawn in 1988, when a three-stage sampling plan was implemented and several data collection and estimation procedures were revised. The redesign of the survey is important, especially for those conducting trend analyses. Because the new survey differs from the original one in sample design, data collection, and estimation procedures, some of the differences between NHDS statistics based on the 1965-87 sample and statistics based on the sample drawn in 1988 may be due to the survey redesign rather than actual changes in hospital u
tilization.;Type: ODUM:CODEBOOK.NUMBER Notes: 47-125-2002-CD;Type: ODUM:SOURCE.OF.DATA Notes: ""The National Hospital Discharge Survey (NHDS) covers discharges from noninstitutional hospitals, exclusive of Federal, military, and Veterans Administration hospitals, located in the 50 States and the District of Columbia. Only short-stay hospitals (those with an average length of stay for all patients of less than 30 days) or those whose specialty is general (medical or surgical) or children's general are included in the survey. These hospitals must also have six or more beds staffed for patient use. These criteria, used since the survey redesign in 1988, differ slightly from those used under the old design. Prior to 1988, hospitals with an average length of stay of 30 days or more were excluded, regardless of specialty. However, the term """"short-stay"""" continues to be used because 98 percent of the hospitals in the NHDS universe fall into this category."";"
