datasetPID,dataverseName,dataverseUrl,datasetPIDUrl,numberOfVersions,numberOfMajorVersions,publicationDate,latestReleaseDate,ageOfDataset(Days),ageOfLastUpdate(Days),descriptionLenth,termsExist,license,termsOfUseExists,termsOfAccessExists,relPubCount,relPubPIDCount,usedMetadataBlocks,numberOfFiles,noFileDescriptionCount,fileTagsExist,uniqueContentTypes,ingestableTabularFileCount,ingestedTabFilesCount,uningestedTabFilesCount,restrictedFilesCount
doi:10.7910/DVN/M0T8S6,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/M0T8S6,1.0,1.0,2020-07-14 19:26:31+00:00,2020-07-14 19:26:31+00:00,222.0,222.0,3264.0,True,NONE,True,False,0.0,0.0,"citation,geospatial,socialscience",4.0,4.0,True,"application/pdf,text/tab-separated-values",1.0,1.0,0.0,0.0
doi:10.7910/DVN/M54V1B,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/M54V1B,8.0,6.0,2012-04-19 00:00:00+00:00,2016-07-29 18:02:18+00:00,3231.0,1668.0,869.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",3.0,0.0,True,"application/octet-stream,application/pdf",0.0,0.0,0.0,0.0
doi:10.7910/DVN/M6HNW0,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/M6HNW0,5.0,5.0,2012-01-24 00:00:00+00:00,2012-05-23 00:00:00+00:00,3317.0,3197.0,916.0,True,NONE,True,False,6.0,0.0,"citation,geospatial",3.0,0.0,True,"application/pdf,application/vnd.ms-excel,application/zip",0.0,0.0,0.0,0.0
doi:10.7910/DVN/M7XIUB,IFPRI HarvestChoice Dataverse,https://dataverse.harvard.edu/dataverse/harvestchoice,https://doi.org/10.7910/DVN/M7XIUB,6.0,3.0,2015-10-28 22:07:44+00:00,2016-01-20 17:44:19+00:00,1943.0,1859.0,261.0,True,CC0,True,False,0.0,0.0,"citation,geospatial",6.0,0.0,False,"application/zip,image/png",0.0,0.0,0.0,0.0
doi:10.7910/DVN/M86MMS,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/M86MMS,5.0,4.0,2012-02-12 00:00:00+00:00,2015-11-20 16:35:24+00:00,3298.0,1920.0,802.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",3.0,0.0,True,"application/pdf,application/vnd.ms-excel,application/zip",0.0,0.0,0.0,0.0
doi:10.7910/DVN/MD18JZ,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/MD18JZ,2.0,1.0,2019-08-08 17:17:05+00:00,2019-09-11 17:27:55+00:00,563.0,529.0,1413.0,True,NONE,True,False,1.0,1.0,"citation,geospatial,socialscience",3.0,3.0,True,"application/pdf,text/tab-separated-values",1.0,1.0,0.0,0.0
doi:10.7910/DVN/MDMHKN,Agricultural Science and Technology Indicators (ASTI) Dataverse,https://dataverse.harvard.edu/dataverse/asti,https://doi.org/10.7910/DVN/MDMHKN,2.0,1.0,2015-11-03 18:51:06+00:00,2015-11-16 19:30:08+00:00,1937.0,1924.0,1201.0,True,CC0,True,False,1.0,0.0,"citation,geospatial",0.0,0.0,False,NA,0.0,0.0,0.0,0.0
doi:10.7910/DVN/MDNRRV,Agricultural Science and Technology Indicators (ASTI) Dataverse,https://dataverse.harvard.edu/dataverse/asti,https://doi.org/10.7910/DVN/MDNRRV,2.0,1.0,2015-11-03 18:43:47+00:00,2015-11-16 21:10:47+00:00,1937.0,1924.0,1203.0,True,CC0,True,False,1.0,0.0,"citation,geospatial",0.0,0.0,False,NA,0.0,0.0,0.0,0.0
doi:10.7910/DVN/METGWF,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/METGWF,3.0,1.0,2017-08-30 17:52:47+00:00,2019-04-10 15:54:45+00:00,1271.0,683.0,2956.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",1.0,1.0,True,application/vnd.ms-excel,0.0,0.0,0.0,1.0
doi:10.7910/DVN/MFYVE6,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/MFYVE6,2.0,1.0,2017-08-30 19:44:09+00:00,2019-04-10 15:51:04+00:00,1271.0,683.0,1566.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",2.0,2.0,True,application/vnd.ms-excel,0.0,0.0,0.0,2.0
doi:10.7910/DVN/MHNV4D,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/MHNV4D,4.0,1.0,2017-09-11 15:52:20+00:00,2019-04-10 15:52:48+00:00,1259.0,683.0,409.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",3.0,3.0,False,"application/vnd.ms-excel,text/tab-separated-values",2.0,2.0,0.0,3.0
doi:10.7910/DVN/MKX1TU,Statistics on Public Expenditures for Economic Development (SPEED) Dataverse,https://dataverse.harvard.edu/dataverse/speed,https://doi.org/10.7910/DVN/MKX1TU,3.0,3.0,2019-12-30 21:04:23+00:00,2020-01-17 15:02:04+00:00,419.0,401.0,1462.0,True,NONE,True,False,0.0,0.0,"citation,socialscience",2.0,2.0,True,"application/pdf,application/vnd.ms-excel",0.0,0.0,0.0,0.0
doi:10.7910/DVN/MNPPJJ,Agricultural Science and Technology Indicators (ASTI) Dataverse,https://dataverse.harvard.edu/dataverse/asti,https://doi.org/10.7910/DVN/MNPPJJ,3.0,1.0,2015-11-03 18:44:57+00:00,2019-03-18 18:33:10+00:00,1937.0,706.0,1211.0,True,NONE,True,False,1.0,0.0,"citation,geospatial",0.0,0.0,False,NA,0.0,0.0,0.0,0.0
doi:10.7910/DVN/MP1KRD,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/MP1KRD,6.0,1.0,2018-08-31 14:36:34+00:00,2019-10-04 16:53:20+00:00,905.0,506.0,653.0,True,NONE,True,False,0.0,0.0,"citation,geospatial,socialscience",2.0,0.0,True,application/vnd.ms-excel,0.0,0.0,0.0,2.0
doi:10.7910/DVN/MQHCRU,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/MQHCRU,3.0,1.0,2019-10-01 21:14:42+00:00,2019-10-24 18:56:14+00:00,509.0,486.0,403.0,True,NONE,True,False,0.0,0.0,"citation,geospatial,socialscience",1.0,1.0,True,application/vnd.ms-excel,0.0,0.0,0.0,1.0
doi:10.7910/DVN/MQQLBX,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/MQQLBX,1.0,1.0,2019-10-03 17:47:56+00:00,2019-10-03 17:47:56+00:00,507.0,507.0,283.0,True,NONE,True,False,0.0,0.0,"citation,geospatial,socialscience",2.0,2.0,True,"text/plain,text/tab-separated-values",1.0,1.0,0.0,2.0
doi:10.7910/DVN/MQY7NQ,Agricultural Science and Technology Indicators (ASTI) Dataverse,https://dataverse.harvard.edu/dataverse/asti,https://doi.org/10.7910/DVN/MQY7NQ,2.0,1.0,2015-11-03 18:46:56+00:00,2015-11-16 20:54:36+00:00,1937.0,1924.0,1217.0,True,CC0,True,False,1.0,0.0,"citation,geospatial",0.0,0.0,False,NA,0.0,0.0,0.0,0.0
doi:10.7910/DVN/MSIMRE,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/MSIMRE,2.0,1.0,2019-07-12 13:42:52+00:00,2019-07-12 13:45:49+00:00,590.0,590.0,1433.0,True,NONE,True,False,0.0,0.0,"citation,geospatial,socialscience",15.0,15.0,True,application/pdf,0.0,0.0,0.0,0.0
doi:10.7910/DVN/MSZ8U1,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/MSZ8U1,4.0,1.0,2017-08-30 17:42:53+00:00,2019-04-10 15:51:32+00:00,1271.0,683.0,1019.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",8.0,8.0,True,"application/octet-stream,application/vnd.ms-excel,application/vnd.openxmlformats-officedocument.wordprocessingml.document",0.0,0.0,0.0,8.0
doi:10.7910/DVN/MT5MKY,Agricultural Science and Technology Indicators (ASTI) Dataverse,https://dataverse.harvard.edu/dataverse/asti,https://doi.org/10.7910/DVN/MT5MKY,2.0,1.0,2015-11-03 18:50:44+00:00,2015-11-16 19:54:47+00:00,1937.0,1924.0,1213.0,True,CC0,True,False,1.0,0.0,"citation,geospatial",0.0,0.0,False,NA,0.0,0.0,0.0,0.0
doi:10.7910/DVN/MUOX19,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/MUOX19,6.0,2.0,2015-09-22 14:41:40+00:00,2016-07-29 16:20:04+00:00,1979.0,1668.0,854.0,True,CC0,True,False,1.0,0.0,"citation,socialscience",7.0,0.0,True,"application/pdf,application/vnd.ms-excel",0.0,0.0,0.0,0.0
doi:10.7910/DVN/MXMI8V,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/MXMI8V,5.0,1.0,2017-10-13 21:09:06+00:00,2019-04-10 15:58:04+00:00,1227.0,683.0,447.0,True,CC0,True,False,0.0,0.0,"citation,geospatial",1.0,1.0,False,text/tab-separated-values,1.0,1.0,0.0,1.0
doi:10.7910/DVN/MY0ATH,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/MY0ATH,4.0,1.0,2017-08-30 19:53:44+00:00,2019-04-10 15:55:21+00:00,1271.0,683.0,494.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",3.0,0.0,True,application/vnd.ms-excel,0.0,0.0,0.0,3.0
doi:10.7910/DVN/MYABWR,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/MYABWR,1.0,1.0,2019-08-08 23:29:09+00:00,2019-08-08 23:29:09+00:00,563.0,563.0,985.0,True,NONE,True,False,1.0,0.0,"citation,geospatial,socialscience",3.0,3.0,True,"application/pdf,text/tab-separated-values",1.0,1.0,0.0,0.0
doi:10.7910/DVN/MZLXVQ,IFPRI HarvestChoice Dataverse,https://dataverse.harvard.edu/dataverse/harvestchoice,https://doi.org/10.7910/DVN/MZLXVQ,5.0,1.0,2016-02-02 22:13:41+00:00,2017-02-22 01:29:07+00:00,1846.0,1461.0,1346.0,True,CC0,True,False,0.0,0.0,citation,5.0,0.0,False,"application/pdf,text/x-fixed-field",0.0,0.0,0.0,0.0
doi:10.7910/DVN/NBTDRX,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/NBTDRX,1.0,1.0,2020-10-29 22:00:29+00:00,2020-10-29 22:00:29+00:00,115.0,115.0,1387.0,True,NONE,True,False,3.0,0.0,"citation,geospatial,socialscience",20.0,20.0,True,"application/pdf,application/vnd.ms-excel,text/tab-separated-values",18.0,18.0,0.0,0.0
doi:10.7910/DVN/NIEVLU,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/NIEVLU,1.0,1.0,2020-07-14 19:23:48+00:00,2020-07-14 19:23:48+00:00,222.0,222.0,3112.0,True,NONE,True,False,1.0,1.0,"citation,geospatial,socialscience",4.0,4.0,True,"application/pdf,text/tab-separated-values",1.0,1.0,0.0,0.0
doi:10.7910/DVN/NJYJHN,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/NJYJHN,1.0,1.0,2021-02-09 20:00:24+00:00,2021-02-09 20:00:24+00:00,12.0,12.0,807.0,True,NONE,True,False,0.0,0.0,"citation,geospatial,socialscience",7.0,7.0,True,"application/pdf,text/tab-separated-values",1.0,1.0,0.0,0.0
doi:10.7910/DVN/NKH8JU,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/NKH8JU,1.0,1.0,2019-08-08 23:28:42+00:00,2019-08-08 23:28:42+00:00,563.0,563.0,992.0,True,NONE,True,False,1.0,0.0,"citation,geospatial,socialscience",3.0,3.0,True,"application/pdf,text/tab-separated-values",1.0,1.0,0.0,0.0
doi:10.7910/DVN/NKH9SW,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/NKH9SW,1.0,1.0,2020-05-29 02:59:30+00:00,2020-05-29 02:59:30+00:00,269.0,269.0,3575.0,True,NONE,True,False,2.0,2.0,"citation,geospatial,socialscience",4.0,4.0,True,"application/pdf,text/tab-separated-values",1.0,1.0,0.0,0.0
doi:10.7910/DVN/NLT2MO,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/NLT2MO,2.0,1.0,2020-01-24 15:53:22+00:00,2020-01-28 18:58:55+00:00,394.0,390.0,486.0,True,NONE,True,False,8.0,8.0,"citation,geospatial,socialscience",39.0,39.0,True,"application/pdf,text/tab-separated-values",37.0,37.0,0.0,0.0
doi:10.7910/DVN/NMPREE,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/NMPREE,9.0,8.0,2012-02-12 00:00:00+00:00,2018-06-25 17:50:32+00:00,3298.0,972.0,1655.0,True,NONE,True,False,1.0,0.0,"citation,geospatial",210.0,0.0,True,"application/pdf,application/vnd.ms-excel,application/zip,text/tab-separated-values",152.0,152.0,0.0,2.0
doi:10.7910/DVN/NRDIL1,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/NRDIL1,5.0,4.0,2012-02-12 00:00:00+00:00,2015-11-20 19:38:17+00:00,3298.0,1920.0,956.0,True,NONE,True,False,1.0,0.0,"citation,geospatial",3.0,0.0,True,"application/pdf,application/vnd.ms-excel,application/zip",0.0,0.0,0.0,0.0
doi:10.7910/DVN/NTDRKB,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/NTDRKB,1.0,1.0,2019-05-30 18:46:42+00:00,2019-05-30 18:46:42+00:00,633.0,633.0,405.0,True,NONE,True,False,1.0,1.0,"citation,geospatial,socialscience",0.0,0.0,False,NA,0.0,0.0,0.0,0.0
doi:10.7910/DVN/NWVO32,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/NWVO32,1.0,1.0,2019-08-08 17:17:25+00:00,2019-08-08 17:17:25+00:00,563.0,563.0,1414.0,True,NONE,True,False,1.0,0.0,"citation,geospatial,socialscience",3.0,3.0,True,"application/pdf,text/tab-separated-values",1.0,1.0,0.0,0.0
doi:10.7910/DVN/NXKLZJ,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/NXKLZJ,2.0,2.0,2020-09-30 14:10:46+00:00,2021-02-04 14:04:33+00:00,144.0,17.0,1251.0,True,NONE,True,False,0.0,0.0,"citation,geospatial,socialscience",158.0,158.0,True,"application/pdf,application/vnd.ms-excel,text/tab-separated-values",149.0,149.0,0.0,0.0
doi:10.7910/DVN/NYGRFT,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/NYGRFT,2.0,2.0,2011-03-11 00:00:00+00:00,2016-04-19 19:58:48+00:00,3636.0,1769.0,1274.0,True,NONE,True,False,2.0,0.0,"citation,geospatial",96.0,0.0,True,"application/pdf,application/zip,text/tab-separated-values",86.0,86.0,0.0,0.0
doi:10.7910/DVN/NZW56Q,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/NZW56Q,2.0,1.0,2020-08-17 18:55:12+00:00,2021-01-28 21:20:26+00:00,188.0,24.0,1536.0,True,NONE,True,False,2.0,2.0,"citation,geospatial,socialscience",3.0,3.0,True,"application/pdf,application/vnd.ms-excel",0.0,0.0,0.0,3.0
doi:10.7910/DVN/O69RDX,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/O69RDX,2.0,1.0,2021-02-02 20:45:46+00:00,2021-02-02 20:51:04+00:00,19.0,19.0,645.0,True,NONE,True,False,0.0,0.0,"citation,geospatial,socialscience",2.0,2.0,True,text/tab-separated-values,2.0,2.0,0.0,2.0
doi:10.7910/DVN/ODARXH,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/ODARXH,2.0,1.0,2016-11-09 22:06:10+00:00,2016-11-14 18:57:47+00:00,1565.0,1560.0,1741.0,True,NONE,True,False,8.0,0.0,"citation,geospatial,socialscience",98.0,94.0,True,"application/pdf,text/tab-separated-values",88.0,88.0,0.0,0.0
doi:10.7910/DVN/OFB6QR,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/OFB6QR,3.0,1.0,2008-12-18 00:00:00+00:00,2020-02-25 19:06:25+00:00,4449.0,362.0,713.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",3.0,0.0,True,"application/pdf,application/vnd.ms-excel",0.0,0.0,0.0,0.0
doi:10.7910/DVN/OGNMYM,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/OGNMYM,1.0,1.0,2020-03-20 17:19:18+00:00,2020-03-20 17:19:18+00:00,338.0,338.0,3248.0,True,NONE,True,False,1.0,1.0,"citation,geospatial,socialscience",5.0,5.0,True,"application/pdf,text/tab-separated-values",1.0,1.0,0.0,0.0
doi:10.7910/DVN/OHIOYR,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/OHIOYR,2.0,1.0,2019-02-06 18:11:15+00:00,2019-07-08 13:46:41+00:00,746.0,594.0,1814.0,True,NONE,True,False,2.0,2.0,"citation,geospatial,socialscience",5.0,5.0,True,"application/pdf,application/vnd.ms-excel,text/tab-separated-values",1.0,1.0,0.0,0.0
doi:10.7910/DVN/OIPTG3,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/OIPTG3,4.0,1.0,2017-08-30 15:33:45+00:00,2019-04-10 15:53:25+00:00,1271.0,683.0,1142.0,True,NONE,True,False,0.0,0.0,"citation,geospatial,socialscience",2.0,2.0,False,text/tab-separated-values,2.0,2.0,0.0,2.0
doi:10.7910/DVN/OLYELW,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/OLYELW,1.0,1.0,2020-05-07 18:57:52+00:00,2020-05-07 18:57:52+00:00,290.0,290.0,1594.0,True,NONE,True,False,1.0,1.0,"citation,geospatial,socialscience",20.0,20.0,False,"application/pdf,application/vnd.ms-excel,text/tab-separated-values",18.0,18.0,0.0,0.0
doi:10.7910/DVN/ONVACP,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/ONVACP,1.0,1.0,2020-06-17 19:08:29+00:00,2020-06-17 19:08:29+00:00,249.0,249.0,2556.0,True,NONE,True,False,1.0,1.0,"citation,geospatial,socialscience",4.0,4.0,True,"application/pdf,text/tab-separated-values",1.0,1.0,0.0,0.0
doi:10.7910/DVN/OOQVF5,Agricultural Science and Technology Indicators (ASTI) Dataverse,https://dataverse.harvard.edu/dataverse/asti,https://doi.org/10.7910/DVN/OOQVF5,2.0,1.0,2015-11-03 18:50:51+00:00,2015-11-16 19:48:20+00:00,1937.0,1924.0,1211.0,True,CC0,True,False,1.0,0.0,"citation,geospatial",0.0,0.0,False,NA,0.0,0.0,0.0,0.0
doi:10.7910/DVN/OQIPRW,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/OQIPRW,1.0,1.0,2020-12-17 17:25:39+00:00,2020-12-17 17:25:39+00:00,66.0,66.0,1508.0,True,NONE,True,False,0.0,0.0,"citation,geospatial,socialscience",31.0,31.0,True,"application/pdf,application/x-stata-14,text/csv,text/tab-separated-values",22.0,22.0,0.0,0.0
doi:10.7910/DVN/OQJSOT,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/OQJSOT,4.0,1.0,2018-01-23 19:27:47+00:00,2019-04-26 19:52:25+00:00,1125.0,667.0,179.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",0.0,0.0,False,NA,0.0,0.0,0.0,0.0
doi:10.7910/DVN/OR6MHT,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/OR6MHT,7.0,5.0,2013-04-24 00:00:00+00:00,2021-02-04 16:10:58+00:00,2861.0,17.0,706.0,True,NONE,True,False,5.0,5.0,"citation,geospatial,socialscience",99.0,1.0,True,"application/pdf,application/vnd.ms-excel,application/x-stata,application/zip,text/tab-separated-values",90.0,89.0,1.0,0.0
doi:10.7910/DVN/OTOBEJ,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/OTOBEJ,3.0,2.0,2020-09-30 14:11:41+00:00,2021-02-04 20:48:12+00:00,144.0,17.0,2320.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",139.0,139.0,True,"application/pdf,application/vnd.ms-excel,text/tab-separated-values",131.0,131.0,0.0,0.0
doi:10.7910/DVN/OWOETW,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/OWOETW,1.0,1.0,2018-10-18 12:36:21+00:00,2018-10-18 12:36:21+00:00,857.0,857.0,1891.0,True,NONE,True,False,0.0,0.0,"citation,geospatial,socialscience",6.0,6.0,True,"application/vnd.openxmlformats-officedocument.wordprocessingml.document,text/tab-separated-values",1.0,1.0,0.0,0.0
doi:10.7910/DVN/OZKNYL,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/OZKNYL,3.0,1.0,2017-09-26 19:47:08+00:00,2019-04-10 15:54:17+00:00,1244.0,683.0,1862.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",0.0,0.0,False,NA,0.0,0.0,0.0,0.0
doi:10.7910/DVN/P0XYMN,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/P0XYMN,1.0,1.0,2019-05-30 19:07:12+00:00,2019-05-30 19:07:12+00:00,633.0,633.0,403.0,True,NONE,True,False,1.0,1.0,"citation,geospatial,socialscience",0.0,0.0,False,NA,0.0,0.0,0.0,0.0
doi:10.7910/DVN/PA1CPJ,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/PA1CPJ,2.0,1.0,2019-10-04 14:53:06+00:00,2019-10-04 15:05:15+00:00,506.0,506.0,925.0,True,NONE,True,False,1.0,1.0,"citation,geospatial,socialscience",1.0,1.0,True,application/vnd.ms-excel,0.0,0.0,0.0,1.0
doi:10.7910/DVN/PALCAR,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/PALCAR,3.0,1.0,2008-12-18 00:00:00+00:00,2020-02-25 17:32:10+00:00,4449.0,362.0,606.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",3.0,0.0,True,"application/pdf,application/vnd.ms-excel",0.0,0.0,0.0,0.0
doi:10.7910/DVN/PCJ4PF,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/PCJ4PF,4.0,1.0,2008-12-18 00:00:00+00:00,2020-02-25 19:09:18+00:00,4449.0,362.0,1292.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",3.0,0.0,True,"application/pdf,application/vnd.ms-excel",0.0,0.0,0.0,0.0
doi:10.7910/DVN/PH2CCG,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/PH2CCG,5.0,3.0,2012-02-14 00:00:00+00:00,2015-11-19 21:46:39+00:00,3296.0,1921.0,612.0,True,NONE,True,False,0.0,0.0,"citation,geospatial",3.0,0.0,True,"application/pdf,application/vnd.ms-excel,application/zip",0.0,0.0,0.0,0.0
doi:10.7910/DVN/PJDGTJ,Global Food Policy Report,https://dataverse.harvard.edu/dataverse/GFPR,https://doi.org/10.7910/DVN/PJDGTJ,2.0,1.0,2020-04-06 11:54:44+00:00,2021-01-05 14:34:27+00:00,321.0,47.0,2144.0,True,NONE,True,False,1.0,1.0,"citation,geospatial",2.0,2.0,True,"application/pdf,application/vnd.ms-excel",0.0,0.0,0.0,0.0
doi:10.7910/DVN/PPUL2W,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/PPUL2W,6.0,2.0,2015-12-21 16:28:30+00:00,2019-11-22 17:53:18+00:00,1889.0,457.0,1774.0,True,NONE,True,False,0.0,0.0,"citation,geospatial,socialscience",59.0,12.0,True,"application/pdf,text/tab-separated-values",49.0,49.0,0.0,59.0
doi:10.7910/DVN/PPXXD9,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/PPXXD9,1.0,1.0,2018-01-18 15:43:32+00:00,2018-01-18 15:43:32+00:00,1130.0,1130.0,910.0,True,NONE,True,False,0.0,0.0,"citation,geospatial,socialscience",2.0,0.0,True,"application/pdf,application/vnd.ms-excel",0.0,0.0,0.0,0.0
doi:10.7910/DVN/PRFF8V,IFPRI HarvestChoice Dataverse,https://dataverse.harvard.edu/dataverse/harvestchoice,https://doi.org/10.7910/DVN/PRFF8V,11.0,4.0,2019-01-05 01:47:40+00:00,2020-07-16 02:22:22+00:00,779.0,221.0,688.0,True,NONE,True,False,1.0,1.0,"citation,geospatial",16.0,16.0,False,"application/zip,text/plain",3.0,0.0,3.0,0.0
doi:10.7910/DVN/PSVRUN,Africa RISING Dataverse,https://dataverse.harvard.edu/dataverse/AfricaRISING,https://doi.org/10.7910/DVN/PSVRUN,1.0,1.0,2019-12-02 17:03:44+00:00,2019-12-02 17:03:44+00:00,447.0,447.0,539.0,True,CC0,True,False,1.0,0.0,"citation,geospatial,socialscience",2.0,2.0,True,"application/pdf,text/tab-separated-values",1.0,1.0,0.0,2.0
doi:10.7910/DVN/PTKJ1J,IFPRI Dataverse,https://dataverse.harvard.edu/dataverse/IFPRI,https://doi.org/10.7910/DVN/PTKJ1J,4.0,1.0,2017-02-27 00:17:49+00:00,2017-11-28 17:29:56+00:00,1456.0,1181.0,1801.0,True,NONE,True,False,0.0,0.0,"citation,geospatial,socialscience",18.0,18.0,True,"application/pdf,text/tab-separated-values",16.0,16.0,0.0,0.0
doi:10.7910/DVN/PUK1P7,IFPRI HarvestChoice Dataverse,https://dataverse.harvard.edu/dataverse/harvestchoice,https://doi.org/10.7910/DVN/PUK1P7,5.0,3.0,2017-09-27 19:15:58+00:00,2017-11-28 17:36:13+00:00,1243.0,1181.0,1275.0,True,CC0,True,False,2.0,2.0,citation,23.0,23.0,False,"application/pdf,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,application/x-stata,application/zipped-shapefile,text/tab-separated-values",16.0,4.0,12.0,0.0
